epoch, batch, loss, loss_f, loss_e, f_mae, f_rmse, H_f_mae, C_f_mae, psavg_f_mae, H_f_rmse, C_f_rmse, psavg_f_rmse, e_mae, e/N_mae
   21,     7,         0.010385,           0.0102,       0.00018513,           2.3166,           3.0926,           1.8133,           2.8918,           2.3525,           2.4319,           3.7062,            3.069,           6.1031,          0.40687
   21,     8,        0.0065544,        0.0065313,       2.3078e-05,           1.9957,           2.4747,           2.0349,           1.9509,           1.9929,            2.482,           2.4663,           2.4742,           2.1406,          0.14271
   21,     9,        0.0087209,        0.0087145,       6.4254e-06,           2.2227,           2.8585,           1.9072,           2.5833,           2.2453,            2.507,           3.2135,           2.8603,           1.0438,         0.069583
   21,    10,        0.0099117,        0.0098908,       2.0892e-05,           2.3547,           3.0453,           1.9405,            2.828,           2.3843,           2.4754,           3.5875,           3.0314,             1.75,          0.11667
   21,    11,        0.0064698,        0.0064149,       5.4891e-05,           1.8528,           2.4525,           1.5874,           2.1562,           1.8718,           2.2052,           2.7077,           2.4564,           3.3781,          0.22521
   21,    12,        0.0082993,        0.0082485,       5.0856e-05,           2.1901,            2.781,           1.6466,           2.8113,           2.2289,           2.1481,           3.3615,           2.7548,           3.1969,          0.21313
   21,    13,        0.0097795,        0.0097568,       2.2703e-05,           2.3178,           3.0246,           1.8943,           2.8019,           2.3481,           2.5794,           3.4641,           3.0218,           1.9813,          0.13208
   21,    14,        0.0086304,        0.0085458,       8.4611e-05,           2.0737,           2.8307,           1.6207,           2.5914,           2.1061,           2.1826,           3.4244,           2.8035,           4.1719,          0.27813
   21,    15,        0.0097983,        0.0097628,       3.5477e-05,           2.2245,           3.0256,           2.0525,            2.421,           2.2367,           2.7781,           3.2856,           3.0319,           2.5312,          0.16875
   21,    16,         0.011616,         0.011613,       2.4531e-06,            2.647,           3.2999,           2.2059,            3.151,           2.6785,            2.862,           3.7381,              3.3,          0.71562,         0.047708
   21,    17,        0.0079036,        0.0078848,       1.8781e-05,           2.1494,            2.719,           2.1055,           2.1997,           2.1526,           2.6613,           2.7836,           2.7224,           1.8969,          0.12646
   21,    18,         0.010061,        0.0099694,       9.1934e-05,           2.3108,           3.0574,           2.2216,           2.4128,           2.3172,           2.9216,           3.2056,           3.0636,           4.3688,          0.29125
   21,    19,        0.0087822,        0.0087299,       5.2305e-05,           2.3363,            2.861,           1.9167,           2.8159,           2.3663,           2.4484,           3.2695,           2.8589,           3.1437,          0.20958
   21,    20,        0.0061032,        0.0061008,       2.4308e-06,           1.8425,           2.3917,           1.5685,           2.1556,            1.862,           2.1105,           2.6772,           2.3939,            0.525,            0.035
   22,     1,         0.010226,         0.010196,       2.9204e-05,           2.3862,            3.092,           1.8997,           2.9422,            2.421,           2.3898,           3.7363,           3.0631,           2.3281,          0.15521
   22,     2,        0.0071372,        0.0070915,       4.5643e-05,           2.0037,           2.5786,           1.9107,             2.11,           2.0103,           2.3988,           2.7699,           2.5844,           2.9344,          0.19562
   22,     3,         0.010234,         0.010227,       6.0838e-06,           2.4136,           3.0967,            2.063,           2.8143,           2.4387,           2.7194,           3.4783,           3.0988,           1.0656,         0.071042
   22,     4,         0.009635,        0.0096052,       2.9796e-05,           2.3776,           3.0011,           2.1674,           2.6178,           2.3926,           2.7422,           3.2719,           3.0071,           2.2375,          0.14917
   22,     5,         0.010695,         0.010642,       5.3301e-05,           2.4181,           3.1588,            2.017,           2.8764,           2.4467,           2.6735,            3.635,           3.1542,              3.2,          0.21333
   22,     6,         0.010472,         0.010453,       1.8612e-05,           2.3902,           3.1307,           1.9123,           2.9363,           2.4243,           2.5373,            3.694,           3.1156,           1.5906,          0.10604
   22,     7,        0.0073351,        0.0073252,       9.8979e-06,           2.0965,           2.6208,           2.0444,           2.1562,           2.1003,           2.6135,           2.6291,           2.6213,           1.3062,         0.087083
   22,     8,          0.01006,          0.01002,        3.958e-05,           2.2854,           3.0652,           1.8699,           2.7604,           2.3151,           2.6236,           3.5023,            3.063,           2.7406,          0.18271
   22,     9,         0.010111,         0.010032,       7.8991e-05,           2.3989,            3.067,           2.2644,           2.5526,           2.4085,           2.8133,           3.3333,           3.0733,           4.0188,          0.26792
   22,    10,         0.007971,        0.0079587,       1.2332e-05,           2.1038,           2.7317,           1.5254,           2.7649,           2.1452,            1.927,           3.4274,           2.6772,           1.4625,           0.0975
   22,    11,        0.0071418,        0.0071393,       2.4895e-06,           2.1183,           2.5873,           2.1271,           2.1082,           2.1176,           2.6037,           2.5684,           2.5861,           0.5875,         0.039167
   22,    12,        0.0069445,        0.0069179,       2.6658e-05,           1.9914,           2.5469,           1.7314,           2.2886,             2.01,           2.1843,           2.9064,           2.5453,           2.1437,          0.14292
   22,    13,        0.0089355,        0.0089085,       2.7004e-05,           2.2488,           2.8902,            1.988,           2.5467,           2.2674,           2.6609,           3.1317,           2.8963,           2.2406,          0.14937
   22,    14,        0.0094435,        0.0094363,       7.2318e-06,           2.2122,           2.9745,           2.0604,           2.3856,            2.223,           2.7562,            3.206,           2.9811,          0.95625,          0.06375
   22,    15,        0.0059561,        0.0059442,       1.1814e-05,           1.7988,           2.3608,           1.4328,            2.217,           1.8249,           1.9537,           2.7534,           2.3535,           1.5438,          0.10292
   22,    16,        0.0059752,        0.0059396,       3.5546e-05,           1.7076,           2.3599,           1.6166,           1.8116,           1.7141,           2.3594,           2.3605,             2.36,              2.6,          0.17333
   22,    17,        0.0086195,         0.008588,       3.1523e-05,           2.1753,           2.8377,           1.6254,           2.8037,           2.2146,           2.0885,           3.5029,           2.7957,             2.55,             0.17
   22,    18,         0.010343,         0.010332,       1.0997e-05,           2.2828,           3.1125,            1.975,           2.6346,           2.3048,           2.6919,           3.5324,           3.1122,           1.1469,         0.076458
   22,    19,        0.0082028,        0.0081977,       5.0803e-06,           2.1152,           2.7725,           1.9806,            2.269,           2.1248,           2.7299,           2.8203,           2.7751,          0.82187,         0.054792
   22,    20,        0.0060855,        0.0060823,       3.1768e-06,           1.8482,           2.3881,           1.6192,             2.11,           1.8646,           2.0957,           2.6836,           2.3896,           0.6875,         0.045833
   23,     1,        0.0065226,        0.0065025,       2.0112e-05,            1.955,           2.4692,           1.8402,           2.0863,           1.9633,           2.3853,           2.5618,           2.4735,              1.9,          0.12667
   23,     2,         0.010915,          0.01086,       5.4446e-05,           2.4598,           3.1911,           1.9849,           3.0025,           2.4937,           2.7597,           3.6218,           3.1907,           3.2438,          0.21625
   23,     3,        0.0078167,        0.0078161,       6.2773e-07,           2.0651,           2.7072,            1.704,           2.4779,           2.0909,           2.2675,            3.135,           2.7013,          0.30625,         0.020417
   23,     4,        0.0071405,        0.0071343,       6.2553e-06,           1.9574,           2.5864,           1.5261,           2.4503,           1.9882,           2.0164,           3.1125,           2.5645,          0.91875,          0.06125
   23,     5,         0.012736,          0.01273,       6.8092e-06,           2.6207,           3.4548,           2.2793,           3.0109,           2.6451,           2.9937,           3.9159,           3.4548,          0.86875,         0.057917
   23,     6,         0.010253,         0.010227,       2.5394e-05,            2.367,           3.0967,           2.0183,           2.7655,           2.3919,           2.7405,           3.4592,           3.0998,           1.8813,          0.12542
   23,     7,        0.0058807,        0.0058103,       7.0462e-05,            1.752,           2.3341,           1.4109,           2.1419,           1.7764,           1.8904,            2.755,           2.3227,           3.7875,           0.2525
   23,     8,        0.0059977,        0.0059754,       2.2345e-05,           1.7711,            2.367,           1.6896,           1.8643,            1.777,           2.3551,           2.3806,           2.3678,           1.9344,          0.12896
   23,     9,        0.0066988,        0.0066926,       6.2211e-06,           1.8975,            2.505,           1.6497,           2.1807,           1.9152,            2.261,           2.7577,           2.5093,          0.98438,         0.065625
   23,    10,        0.0091153,        0.0090346,       8.0755e-05,           2.0425,           2.9105,           1.6701,            2.468,           2.0691,           2.5134,           3.3065,             2.91,           3.8375,          0.25583
   23,    11,         0.007081,          0.00695,       0.00013098,           1.8941,           2.5528,           1.5331,           2.3067,           1.9199,           2.0116,           3.0561,           2.5338,           5.2406,          0.34937
   23,    12,         0.006615,        0.0065377,       7.7219e-05,           1.8856,           2.4759,           1.5239,           2.2989,           1.9114,           1.8973,           3.0037,           2.4505,           3.9875,          0.26583
   23,    13,        0.0054905,        0.0054857,        4.787e-06,           1.7208,            2.268,           1.3118,           2.1882,             1.75,           1.6605,           2.8055,            2.233,           0.9875,         0.065833
   23,    14,        0.0084815,        0.0083824,       9.9114e-05,           2.1783,           2.8035,           1.8287,           2.5777,           2.2032,           2.3922,           3.2097,           2.8009,           4.5469,          0.30312
   23,    15,        0.0089374,        0.0087321,       0.00020521,           2.1867,           2.8614,           1.9942,           2.4067,           2.2005,           2.4848,           3.2387,           2.8617,             6.55,          0.43667
   23,    16,        0.0074152,        0.0073222,       9.2982e-05,           2.0257,           2.6202,           1.6356,           2.4715,           2.0536,           2.1906,           3.0377,           2.6142,           4.3375,          0.28917
   23,    17,         0.010244,         0.010231,       1.3205e-05,           2.3774,           3.0973,           2.1753,           2.6085,           2.3919,           2.9279,           3.2801,            3.104,           1.4406,         0.096042
   23,    18,        0.0078982,        0.0078321,       6.6115e-05,           2.1054,           2.7099,           1.7197,           2.5463,            2.133,           2.2452,           3.1584,           2.7018,           3.6344,          0.24229
   23,    19,        0.0092278,        0.0091012,       0.00012656,           2.2274,           2.9213,           1.9817,           2.5083,            2.245,           2.5534,           3.2917,           2.9225,           5.1344,          0.34229
   23,    20,        0.0049736,        0.0049244,       4.9246e-05,            1.658,           2.1488,           1.4773,           1.8645,           1.6709,           1.9408,           2.3642,           2.1525,           3.1531,          0.21021
   24,     1,        0.0084494,        0.0084259,       2.3513e-05,           2.0448,           2.8108,           1.7445,           2.3879,           2.0662,           2.4829,           3.1439,           2.8134,              1.6,          0.10667
   24,     2,        0.0086317,        0.0086128,       1.8893e-05,           2.2182,           2.8418,           2.1459,           2.3008,           2.2234,           2.7811,           2.9097,           2.8454,           1.8656,          0.12438
   24,     3,        0.0057442,        0.0056966,       4.7601e-05,           1.8117,           2.3111,           1.6468,           2.0001,           1.8235,           2.0651,           2.5636,           2.3143,              3.1,          0.20667
   24,     4,        0.0060438,        0.0059948,       4.9001e-05,           1.8953,           2.3709,           1.8573,           1.9387,            1.898,           2.3115,           2.4369,           2.3742,           3.2156,          0.21437
   24,     5,        0.0068497,        0.0068194,       3.0243e-05,           1.9372,           2.5287,           1.5606,           2.3677,           1.9641,           2.0589,           2.9761,           2.5175,           2.3688,          0.15792
   24,     6,        0.0058402,        0.0058222,        1.805e-05,           1.8006,           2.3365,           1.5251,           2.1156,           1.8203,           2.0506,           2.6254,            2.338,           1.7563,          0.11708
   24,     7,        0.0071029,        0.0070991,       3.8206e-06,           1.8893,             2.58,            1.403,           2.4452,           1.9241,           1.9226,           3.1685,           2.5456,          0.78125,         0.052083
   24,     8,         0.004665,        0.0046614,       3.6218e-06,           1.5727,           2.0906,           1.3459,            1.832,           1.5889,           1.7674,           2.4074,           2.0874,          0.68125,         0.045417
   24,     9,        0.0048974,        0.0048698,       2.7551e-05,           1.6561,           2.1369,           1.3001,           2.0629,           1.6815,            1.627,           2.5999,           2.1134,           2.2969,          0.15313
   24,    10,        0.0054096,        0.0053424,       6.7236e-05,           1.7854,           2.2381,           1.6531,           1.9366,           1.7949,            2.093,           2.3933,           2.2431,           3.7188,          0.24792
   24,    11,        0.0083919,        0.0082942,       9.7724e-05,           2.0992,           2.7887,           1.8198,           2.4186,           2.1192,           2.3848,           3.1883,           2.7866,           4.4563,          0.29708
   24,    12,          0.00897,        0.0089068,       6.3203e-05,           2.1343,           2.8899,           1.9415,           2.3547,           2.1481,           2.7169,           3.0757,           2.8963,           3.4188,          0.22792
   24,    13,        0.0073451,        0.0073429,       2.1784e-06,           2.0086,           2.6239,           1.9083,           2.1232,           2.0158,           2.4746,           2.7849,           2.6297,          0.63437,         0.042292
   24,    14,        0.0069635,        0.0069484,       1.5162e-05,           1.9688,           2.5525,           1.7919,            2.171,           1.9814,           2.3414,           2.7741,           2.5577,           1.6719,          0.11146
   24,    15,        0.0076672,        0.0076213,       4.5925e-05,           2.0399,           2.6732,           1.8742,           2.2292,           2.0517,           2.5224,           2.8358,           2.6791,           2.9313,          0.19542
   24,    16,        0.0074949,        0.0074304,       6.4435e-05,           1.9612,           2.6395,           1.4842,           2.5063,           1.9953,           2.1705,           3.0896,             2.63,           3.5156,          0.23438
   24,    17,        0.0098991,        0.0098493,       4.9761e-05,           2.2328,           3.0389,           1.9942,           2.5054,           2.2498,           2.8055,           3.2855,           3.0455,           3.1312,          0.20875
   24,    18,        0.0074324,        0.0074127,       1.9668e-05,           2.0268,           2.6364,           1.4962,           2.6333,           2.0647,            2.032,           3.1898,           2.6109,           1.8125,          0.12083
   24,    19,        0.0059441,        0.0059392,       4.8595e-06,           1.8122,           2.3598,           1.6796,           1.9637,           1.8217,           2.2791,           2.4488,            2.364,           0.8875,         0.059167
   24,    20,        0.0092312,        0.0092145,       1.6748e-05,           2.2302,           2.9394,           1.6813,           2.8575,           2.2694,           2.2875,           3.5403,           2.9139,            1.625,          0.10833
   25,     1,        0.0085053,        0.0084759,       2.9407e-05,            2.175,           2.8191,           1.8321,           2.5669,           2.1995,            2.416,           3.2186,           2.8173,           2.1719,          0.14479
   25,     2,        0.0055478,        0.0055198,       2.7957e-05,           1.8197,            2.275,           1.7802,           1.8648,           1.8225,            2.271,           2.2795,           2.2753,           2.3875,          0.15917
   25,     3,        0.0053041,         0.005257,       4.7075e-05,           1.6364,           2.2202,            1.334,            1.982,            1.658,           1.8335,           2.5924,            2.213,           3.0781,          0.20521
   25,     4,        0.0080694,        0.0080195,       4.9936e-05,            2.044,           2.7422,           1.6961,           2.4416,           2.0688,           2.2826,           3.1872,           2.7349,           3.0906,          0.20604
   25,     5,        0.0080236,        0.0079999,       2.3676e-05,           2.0986,           2.7388,           1.7842,           2.4579,            2.121,           2.4635,           3.0229,           2.7432,           1.9875,           0.1325
   25,     6,        0.0048896,        0.0048805,       9.1479e-06,           1.5579,           2.1392,           1.5447,           1.5729,           1.5588,           2.0761,           2.2091,           2.1426,              1.3,         0.086667
   25,     7,          0.00737,         0.007321,       4.9055e-05,           1.9876,             2.62,           1.7584,           2.2497,            2.004,           2.4003,           2.8504,           2.6254,           3.1625,          0.21083
   25,     8,        0.0079578,        0.0078843,       7.3536e-05,           2.1489,           2.7189,           1.9094,           2.4228,           2.1661,           2.3983,           3.0443,           2.7213,            3.875,          0.25833
   25,     9,         0.006867,          0.00681,       5.6994e-05,           1.8608,           2.5269,           1.6497,            2.102,           1.8759,           2.2129,           2.8437,           2.5283,              3.2,          0.21333
   25,    10,         0.006033,        0.0059961,       3.6829e-05,           1.9371,           2.3711,           1.7183,           2.1871,           1.9527,           2.1225,           2.6266,           2.3746,           2.7062,          0.18042
   25,    11,        0.0067176,        0.0067152,        2.399e-06,           1.8484,           2.5093,           1.4719,           2.2786,           1.8753,           2.0026,           2.9848,           2.4937,          0.62187,         0.041458
   25,    12,        0.0059317,        0.0059163,       1.5373e-05,           1.7917,           2.3553,           1.3995,           2.2398,           1.8197,           1.9255,           2.7659,           2.3457,           1.6313,          0.10875
   25,    13,        0.0087192,        0.0086916,       2.7504e-05,            2.232,           2.8548,           1.9896,           2.5089,           2.2493,           2.5662,           3.1524,           2.8593,           2.2938,          0.15292
   25,    14,         0.006811,        0.0067729,       3.8087e-05,           1.9559,             2.52,           1.5851,           2.3798,           1.9824,           2.0941,            2.932,           2.5131,           2.7594,          0.18396
   25,    15,         0.004673,        0.0046551,       1.7841e-05,           1.5962,           2.0892,            1.422,           1.7954,           1.6087,           1.9675,           2.2202,           2.0938,            1.825,          0.12167
   25,    16,        0.0084633,        0.0084569,       6.4125e-06,           2.1308,            2.816,           1.8439,           2.4587,           2.1513,           2.4915,           3.1461,           2.8188,           0.8875,         0.059167
   25,    17,        0.0051336,        0.0051219,       1.1689e-05,           1.6839,           2.1915,           1.4893,           1.9063,           1.6978,           2.0221,           2.3703,           2.1962,           1.3281,         0.088542
   25,    18,        0.0088524,        0.0088383,        1.406e-05,           2.1824,           2.8788,           1.9542,           2.4432,           2.1987,           2.5507,            3.213,           2.8818,           1.4844,         0.098958
   25,    19,        0.0068084,        0.0067737,       3.4716e-05,           1.9491,           2.5202,           1.8372,           2.0769,           1.9571,           2.4647,           2.5821,           2.5234,           2.5281,          0.16854
   25,    20,        0.0078366,        0.0078198,       1.6826e-05,           2.1601,           2.7078,            2.036,            2.302,            2.169,           2.5426,            2.885,           2.7138,            1.625,          0.10833
   26,     1,        0.0065572,         0.006553,        4.246e-06,           1.8348,           2.4788,            1.647,           2.0494,           1.8482,           2.3338,           2.6348,           2.4843,           0.8375,         0.055833
   26,     2,        0.0068031,        0.0067977,       5.4071e-06,           1.9275,           2.5247,           1.7289,           2.1545,           1.9417,           2.3285,           2.7316,           2.5301,          0.94063,         0.062708
   26,     3,        0.0061595,        0.0061563,       3.2688e-06,           1.8456,           2.4026,           1.6038,            2.122,           1.8629,           2.1002,           2.7071,           2.4037,          0.65938,         0.043958
   26,     4,        0.0042339,        0.0042297,       4.2288e-06,           1.5199,           1.9915,           1.2366,           1.8437,           1.5402,           1.6562,           2.3159,           1.9861,            0.875,         0.058333
   26,     5,        0.0068232,        0.0068104,       1.2788e-05,           1.9626,            2.527,            1.772,           2.1804,           1.9762,           2.4141,           2.6502,           2.5321,           1.6094,          0.10729
   26,     6,        0.0084744,         0.008457,       1.7399e-05,           2.1327,            2.816,           1.7873,           2.5274,           2.1574,           2.4371,           3.1944,           2.8158,           1.5656,          0.10438
   26,     7,        0.0066961,        0.0066759,       2.0217e-05,           1.7951,           2.5019,            1.374,           2.2763,           1.8251,           2.0736,           2.9153,           2.4945,           1.2812,         0.085417
   26,     8,        0.0079084,        0.0078991,       9.2494e-06,            2.045,           2.7215,           1.7879,           2.3388,           2.0633,           2.4661,           2.9868,           2.7264,           1.3687,          0.09125
   26,     9,        0.0059786,        0.0059676,       1.1003e-05,           1.7164,           2.3655,            1.497,           1.9672,           1.7321,           2.1039,           2.6328,           2.3684,            1.425,            0.095
   26,    10,        0.0048876,        0.0048841,       3.5638e-06,            1.645,             2.14,           1.2597,           2.0855,           1.6726,            1.689,           2.5599,           2.1244,          0.75313,         0.050208
   26,    11,        0.0039185,         0.003913,       5.4741e-06,           1.4717,           1.9155,           1.4396,           1.5084,            1.474,           1.9314,           1.8971,           1.9143,          0.93125,         0.062083
   26,    12,        0.0055435,        0.0055335,       1.0042e-05,           1.7849,           2.2778,           1.7569,           1.8169,           1.7869,           2.2867,           2.2676,           2.2772,           1.2281,         0.081875
   26,    13,        0.0039612,        0.0039569,       4.3235e-06,           1.4613,           1.9262,           1.2601,           1.6914,           1.4757,            1.701,           2.1549,           1.9279,           0.8125,         0.054167
   26,    14,        0.0067292,        0.0067209,       8.2853e-06,           1.9271,           2.5103,           1.7153,           2.1691,           1.9422,           2.2673,           2.7621,           2.5147,           1.1469,         0.076458
   26,    15,        0.0055024,        0.0054659,       3.6453e-05,           1.7629,           2.2639,           1.5475,            2.009,           1.7782,           2.0136,           2.5196,           2.2666,           2.7406,          0.18271
   26,    16,         0.007722,        0.0076583,       6.3737e-05,           2.0113,           2.6797,           1.6052,           2.4755,           2.0403,            2.213,           3.1289,            2.671,           3.5438,          0.23625
   26,    17,        0.0066004,        0.0065774,       2.3044e-05,           1.8931,           2.4834,           1.7846,           2.0172,           1.9009,           2.3384,           2.6394,           2.4889,           2.0531,          0.13688
   26,    18,        0.0081555,        0.0081428,       1.2695e-05,           2.0842,           2.7632,           1.8207,           2.3854,            2.103,           2.4713,           3.0628,           2.7671,           1.4281,         0.095208
   26,    19,        0.0050972,         0.005057,       4.0249e-05,           1.6929,           2.1775,           1.5355,           1.8727,           1.7041,           1.9591,            2.403,            2.181,           2.8281,          0.18854
   26,    20,        0.0065243,         0.006515,       9.2954e-06,           1.8789,           2.4716,           1.4405,           2.3799,           1.9102,            1.908,           2.9883,           2.4481,           1.2375,           0.0825
   27,     1,        0.0066771,        0.0066684,       8.7026e-06,           1.8606,           2.5005,           1.6843,           2.0622,           1.8732,           2.2456,           2.7632,           2.5044,           1.1469,         0.076458
   27,     2,         0.006147,        0.0061386,       8.4123e-06,           1.8599,           2.3991,            1.713,           2.0278,           1.8704,           2.2764,           2.5321,           2.4043,           1.2062,         0.080417
   27,     3,          0.00762,        0.0075947,       2.5327e-05,           1.9208,           2.6685,           1.6143,           2.2711,           1.9427,           2.2919,           3.0424,           2.6672,           1.6344,          0.10896
   27,     4,        0.0052639,        0.0052585,       5.4529e-06,           1.6802,           2.2205,           1.4711,           1.9191,           1.6951,           1.9381,           2.5045,           2.2213,          0.78125,         0.052083
   27,     5,        0.0050645,        0.0050608,       3.6651e-06,           1.6495,           2.1784,           1.3285,           2.0163,           1.6724,           1.7589,           2.5754,           2.1671,            0.725,         0.048333
   27,     6,        0.0068561,        0.0068511,       5.0909e-06,           1.9682,           2.5345,           1.7252,            2.246,           1.9856,           2.3432,           2.7368,             2.54,          0.89375,         0.059583
   27,     7,        0.0058826,        0.0058509,       3.1772e-05,           1.8142,           2.3422,           1.5906,           2.0697,           1.8302,           2.0648,           2.6236,           2.3442,           2.5281,          0.16854
   27,     8,        0.0079609,        0.0079446,        1.625e-05,           2.0526,           2.7293,           1.7661,             2.38,           2.0731,           2.3991,           3.0635,           2.7313,             1.65,             0.11
   27,     9,        0.0049087,        0.0049038,       4.9385e-06,            1.583,           2.1443,           1.3969,           1.7956,           1.5963,           2.0594,           2.2374,           2.1484,          0.94375,         0.062917
   27,    10,        0.0062908,        0.0062758,        1.496e-05,           1.9478,           2.4258,           1.7981,            2.119,           1.9585,           2.2843,            2.578,           2.4312,           1.6063,          0.10708
   27,    11,        0.0047408,        0.0047178,       2.2972e-05,           1.5651,           2.1032,           1.3295,           1.8344,            1.582,           1.9537,           2.2621,           2.1079,              2.1,             0.14
   27,    12,        0.0063171,        0.0063058,       1.1282e-05,           1.9203,           2.4316,           1.5893,           2.2985,           1.9439,           2.0876,            2.773,           2.4303,           1.3188,         0.087917
   27,    13,        0.0057579,        0.0057417,       1.6203e-05,           1.7331,           2.3203,           1.4506,            2.056,           1.7533,           1.9058,           2.7176,           2.3117,           1.7375,          0.11583
   27,    14,        0.0061297,        0.0061146,       1.5118e-05,           1.8717,           2.3944,           1.7304,           2.0333,           1.8818,           2.3012,           2.4968,            2.399,           1.4719,         0.098125
   27,    15,        0.0075476,        0.0075302,       1.7413e-05,            1.887,           2.6572,           1.6029,           2.2117,           1.9073,           2.2325,           3.0715,            2.652,           1.7563,          0.11708
   27,    16,        0.0056166,        0.0056129,       3.7164e-06,           1.7977,           2.2941,           1.5772,           2.0497,           1.8135,           2.0604,           2.5349,           2.2977,          0.80625,          0.05375
   27,    17,        0.0055988,        0.0055961,       2.7462e-06,           1.7108,           2.2907,           1.3665,           2.1042,           1.7354,           1.9198,           2.6518,           2.2858,          0.62813,         0.041875
   27,    18,        0.0044684,         0.004467,       1.3529e-06,           1.5925,           2.0466,           1.3868,           1.8276,           1.6072,           1.8449,           2.2551,             2.05,            0.425,         0.028333
   27,    19,        0.0066778,        0.0066678,       1.0042e-05,           1.9782,           2.5004,           1.8743,           2.0969,           1.9856,           2.3957,           2.6149,           2.5053,             1.25,         0.083333
   27,    20,        0.0043075,        0.0042854,       2.2163e-05,            1.534,           2.0045,           1.3065,           1.7941,           1.5503,           1.6728,           2.3265,           1.9996,             2.05,          0.13667
   28,     1,        0.0069952,        0.0069604,       3.4788e-05,           1.9818,           2.5547,            1.711,           2.2912,           2.0011,           2.2096,           2.8992,           2.5544,           2.5938,          0.17292
   28,     2,        0.0079527,        0.0079352,       1.7407e-05,           2.1882,           2.7277,           1.9342,           2.4784,           2.2063,           2.4516,           3.0125,            2.732,           1.7281,          0.11521
   28,     3,        0.0046736,        0.0046615,       1.2085e-05,           1.6415,           2.0907,           1.3578,           1.9658,           1.6618,           1.7637,           2.4106,           2.0872,           1.4188,         0.094583
   28,     4,        0.0065482,        0.0064889,       5.9273e-05,           1.9531,           2.4666,           1.7996,           2.1286,           1.9641,           2.2813,           2.6628,            2.472,           3.5125,          0.23417
   28,     5,        0.0051003,        0.0050482,       5.2087e-05,           1.6696,           2.1756,           1.5467,           1.8102,           1.6784,           2.0793,           2.2807,             2.18,           3.2313,          0.21542
   28,     6,         0.006212,        0.0062022,       9.8135e-06,           1.8219,           2.4115,           1.6054,           2.0695,           1.8374,           2.2101,           2.6229,           2.4165,            1.325,         0.088333
   28,     7,        0.0051252,        0.0051208,       4.4117e-06,           1.7218,           2.1912,           1.4484,           2.0342,           1.7413,           1.8561,           2.5203,           2.1882,          0.82812,         0.055208
   28,     8,        0.0051954,        0.0051647,       3.0721e-05,           1.7169,           2.2006,           1.4913,           1.9749,           1.7331,           1.9525,           2.4536,           2.2031,           2.4938,          0.16625
   28,     9,        0.0066471,        0.0066197,       2.7363e-05,            1.883,           2.4914,           1.6642,           2.1331,           1.8987,           2.3572,           2.6364,           2.4968,            2.175,            0.145
   28,    10,        0.0055667,         0.005565,       1.6763e-06,           1.7301,           2.2843,           1.3609,            2.152,           1.7565,           1.7431,           2.7765,           2.2598,          0.54688,         0.036458
   28,    11,        0.0074928,        0.0074831,       9.7283e-06,           2.0934,           2.6489,           1.8306,           2.3938,           2.1122,           2.4149,           2.8932,            2.654,           1.2563,          0.08375
   28,    12,         0.007154,        0.0071338,       2.0154e-05,           1.9265,           2.5863,           1.6618,            2.229,           1.9454,           2.2293,           2.9417,           2.5855,           1.9031,          0.12687
   28,    13,        0.0074608,        0.0074515,       9.3225e-06,           2.1056,           2.6433,           1.9097,           2.3295,           2.1196,           2.4307,            2.867,           2.6488,            1.075,         0.071667
   28,    14,         0.007235,        0.0072259,        9.069e-06,           1.7764,           2.6029,           1.5471,           2.0384,           1.7928,           2.2398,            2.964,           2.6019,           1.0625,         0.070833
   28,    15,          0.00517,        0.0050886,       8.1442e-05,            1.627,           2.1843,           1.3355,           1.9601,           1.6478,           1.8731,           2.4929,            2.183,           4.1188,          0.27458
   28,    16,        0.0067782,        0.0066528,       0.00012541,           1.9387,           2.4976,           1.7588,           2.1442,           1.9515,           2.3337,           2.6726,           2.5032,           5.1031,          0.34021
   28,    17,        0.0077763,        0.0077172,       5.9172e-05,           1.9645,             2.69,           1.5274,           2.4641,           1.9957,           2.0549,            3.268,           2.6615,           3.4094,          0.22729
   28,    18,        0.0067362,        0.0067267,       9.5206e-06,           1.9801,           2.5114,           1.5312,           2.4931,           2.0122,           2.0691,           2.9365,           2.5028,           1.1094,         0.073958
   28,    19,        0.0044009,        0.0043632,       3.7691e-05,           1.5163,           2.0227,            1.329,           1.7304,           1.5297,           1.6973,           2.3398,           2.0185,           2.7219,          0.18146
   28,    20,        0.0077513,        0.0076532,       9.8049e-05,           1.9851,           2.6788,           1.8348,           2.1567,           1.9958,           2.4478,           2.9206,           2.6842,           4.1844,          0.27896
   29,     1,        0.0035064,        0.0034833,       2.3094e-05,           1.4138,           1.8073,           1.2207,           1.6345,           1.4276,           1.5872,           2.0297,           1.8085,           2.1219,          0.14146
   29,     2,        0.0046123,        0.0046115,       8.2207e-07,           1.6469,           2.0794,           1.3427,           1.9945,           1.6686,           1.6989,           2.4428,           2.0708,          0.31875,          0.02125
   29,     3,        0.0052509,         0.005245,       5.8823e-06,            1.649,           2.2176,           1.5421,           1.7713,           1.6567,           2.0871,            2.358,           2.2226,          0.90312,         0.060208
   29,     4,        0.0083883,        0.0083802,       8.1166e-06,           2.2021,           2.8032,           2.0536,           2.3717,           2.2127,           2.5912,           3.0273,           2.8092,           1.1219,         0.074792
   29,     5,        0.0068858,        0.0068683,       1.7557e-05,           1.8302,           2.5377,           1.4754,           2.2358,           1.8556,           2.0853,           2.9716,           2.5284,           1.5469,          0.10312
