epoch, batch, loss, loss_f, loss_e, f_mae, f_rmse, H_f_mae, B_f_mae, C_f_mae, psavg_f_mae, H_f_rmse, B_f_rmse, C_f_rmse, psavg_f_rmse, e_mae, e/N_mae
    1,    32,          0.49211,          0.49085,        0.0012534,         0.018042,         0.026388,        0.0085447,                0,          0.02659,         0.011712,         0.011034,                0,         0.034835,          0.01529,          0.04978,          0.00131
    1,    33,          0.60236,          0.60091,        0.0014503,         0.020752,         0.029197,        0.0095212,                0,          0.03086,         0.013461,         0.011945,                0,         0.038618,         0.016854,          0.05426,        0.0014279
    1,    34,          0.60095,          0.59954,        0.0014061,         0.020414,         0.029164,         0.010729,                0,         0.029131,         0.013287,         0.013677,                0,         0.038048,         0.017242,         0.051611,        0.0013582
    1,    35,          0.69242,          0.69158,       0.00083619,         0.021939,         0.031323,         0.010729,                0,         0.032028,         0.014252,         0.013739,                0,         0.041161,           0.0183,         0.040515,        0.0010662
    1,    36,          0.65204,          0.65137,       0.00066991,         0.020676,         0.030398,        0.0093772,                0,         0.030846,         0.013408,         0.011417,                0,         0.040477,         0.017298,         0.036597,       0.00096307
    1,    37,          0.62524,          0.62498,       0.00025798,         0.019772,         0.029776,        0.0077288,                0,         0.030611,          0.01278,        0.0098131,                0,         0.039974,         0.016596,         0.022717,       0.00059782
    1,    38,          0.54324,          0.54316,       7.8835e-05,         0.018996,         0.027759,        0.0093354,                0,          0.02769,         0.012342,         0.011722,                0,         0.036612,         0.016111,         0.011243,       0.00029586
    1,    39,          0.52517,          0.52511,       5.6286e-05,         0.019813,         0.027294,         0.010956,                0,         0.027785,         0.012913,         0.013665,                0,         0.035318,         0.016328,        0.0098022,       0.00025795
    1,    40,          0.62655,          0.62641,       0.00013696,          0.02113,          0.02981,         0.010568,                0,         0.030636,         0.013735,         0.013284,                0,          0.03911,         0.017465,         0.015344,        0.0004038
    1,    41,          0.64529,          0.64497,       0.00031777,         0.021192,         0.030249,          0.01058,                0,         0.030743,         0.013774,         0.013117,                0,         0.039795,         0.017637,         0.024792,       0.00065243
    1,    42,          0.47494,          0.47472,       0.00021926,         0.017958,         0.025951,        0.0086834,                0,         0.026306,         0.011663,         0.011061,                0,         0.034198,         0.015086,         0.020898,       0.00054996
    1,    43,          0.46814,          0.46807,       6.6479e-05,          0.01755,         0.025769,        0.0083527,                0,         0.025828,         0.011393,         0.010617,                0,         0.034062,         0.014893,         0.010437,       0.00027466
    1,    44,          0.55279,          0.55278,       5.9355e-06,         0.020099,         0.028004,         0.010451,                0,         0.028783,         0.013078,         0.012982,                0,         0.036583,         0.016522,        0.0030762,       8.0952e-05
    1,    45,          0.63355,          0.63346,       8.1257e-05,          0.02086,         0.029978,         0.010966,                0,         0.029765,         0.013577,         0.014015,                0,         0.039124,         0.017713,        0.0097046,       0.00025538
    1,    46,          0.50085,          0.50082,       2.4037e-05,         0.018916,         0.026655,        0.0093888,                0,         0.027491,         0.012293,         0.012138,                0,          0.03489,         0.015676,        0.0049072,       0.00012914
    1,    47,          0.55813,          0.55803,       0.00010212,         0.018624,         0.028136,         0.007653,                0,         0.028498,          0.01205,        0.0099722,                0,         0.037612,         0.015861,         0.011841,        0.0003116
    1,    48,          0.47022,          0.46991,        0.0003038,          0.01697,         0.025819,        0.0075644,                0,         0.025434,            0.011,        0.0095182,                0,         0.034425,         0.014648,         0.023108,        0.0006081
    1,    49,          0.52252,          0.52164,        0.0008789,         0.018795,         0.027203,        0.0091479,                0,         0.027478,         0.012209,         0.011211,                0,         0.035958,         0.015723,         0.042358,        0.0011147
    1,    50,          0.52333,          0.52218,        0.0011558,          0.01871,         0.027217,        0.0095605,                0,         0.026944,         0.012168,         0.011646,                0,         0.035853,         0.015833,         0.047632,        0.0012535
    1,    51,           0.5756,          0.57427,         0.001324,         0.019522,         0.028543,        0.0084992,                0,         0.029443,         0.012647,         0.010672,                0,         0.038019,          0.01623,         0.052051,        0.0013698
    1,    52,          0.50724,          0.50608,        0.0011634,         0.018799,         0.026795,        0.0086703,                0,         0.027914,         0.012195,         0.010998,                0,         0.035429,         0.015476,         0.048572,        0.0012782
    1,    53,          0.52147,          0.52068,        0.0007894,         0.018161,         0.027178,        0.0077251,                0,         0.027554,          0.01176,        0.0096883,                0,         0.036318,         0.015335,         0.040015,         0.001053
    1,    54,          0.51595,          0.51547,       0.00048799,         0.018183,         0.027042,        0.0081922,                0,         0.027175,         0.011789,         0.010578,                0,         0.035898,         0.015492,          0.03136,       0.00082526
    1,    55,          0.47031,          0.47007,       0.00023737,         0.016961,         0.025824,        0.0070984,                0,         0.025838,         0.010979,        0.0089804,                0,         0.034561,         0.014514,         0.020044,       0.00052747
    1,    56,           0.4687,          0.46861,       8.6979e-05,         0.017638,         0.025784,        0.0078515,                0,         0.026445,         0.011432,        0.0097357,                0,         0.034319,         0.014685,         0.012695,       0.00033409
    1,    57,          0.38029,          0.38022,       7.3653e-05,         0.016354,         0.023225,        0.0074663,                0,         0.024352,         0.010606,        0.0097547,                0,         0.030647,         0.013467,         0.010217,       0.00026888
    1,    58,           0.4004,           0.4002,       0.00020025,         0.016324,         0.023827,        0.0085568,                0,         0.023315,         0.010624,         0.011146,                0,         0.031095,          0.01408,         0.016199,       0.00042628
    1,    59,          0.38128,          0.38053,       0.00075659,         0.015572,         0.023234,        0.0072969,                0,          0.02302,         0.010106,        0.0091018,                0,          0.03084,         0.013314,         0.037317,       0.00098202
    1,    60,          0.43902,          0.43813,        0.0008962,         0.017154,         0.024931,        0.0079579,                0,         0.025431,          0.01113,          0.01008,                0,         0.033007,         0.014363,         0.042456,        0.0011173
    1,    61,          0.35632,          0.35436,        0.0019586,         0.015498,         0.022421,        0.0072919,                0,         0.022884,         0.010059,        0.0095324,                0,         0.029553,         0.013028,         0.062549,         0.001646
    1,    62,          0.47819,          0.47668,        0.0015127,         0.017418,         0.026005,        0.0072117,                0,         0.026603,         0.011272,        0.0089562,                0,         0.034823,         0.014593,         0.055359,        0.0014568
    1,    63,          0.37347,          0.37224,        0.0012269,         0.015383,          0.02298,        0.0068731,                0,         0.023042,        0.0099718,        0.0085879,                0,          0.03061,         0.013066,         0.049451,        0.0013013
    1,    64,          0.46895,          0.46858,       0.00037054,          0.01683,         0.025783,        0.0065036,                0,         0.026124,         0.010876,        0.0080961,                0,         0.034699,         0.014265,         0.027405,       0.00072118
    1,    65,          0.40498,          0.40491,       6.9678e-05,         0.016529,         0.023967,        0.0069973,                0,         0.025107,         0.010702,        0.0088775,                0,         0.031945,         0.013607,         0.011707,       0.00030807
    1,    66,          0.34152,          0.34139,       0.00013332,         0.014939,         0.022007,         0.008994,                0,         0.020289,         0.009761,         0.011688,                0,         0.028235,         0.013308,         0.016125,       0.00042435
    1,    67,          0.35406,          0.35393,       0.00012665,         0.015208,         0.022408,        0.0070356,                0,         0.022564,        0.0098664,        0.0085685,                0,         0.029798,         0.012789,         0.015344,        0.0004038
    1,    68,          0.35401,          0.35395,       6.8649e-05,         0.015345,         0.022408,        0.0072124,                0,         0.022664,        0.0099588,        0.0089528,                0,         0.029697,         0.012883,         0.011462,       0.00030164
    1,    69,          0.34266,          0.34265,       1.5616e-05,         0.015466,         0.022048,        0.0066515,                0,           0.0234,         0.010017,        0.0085629,                0,         0.029285,         0.012616,        0.0054932,       0.00014456
    1,    70,          0.39347,          0.39345,       2.1816e-05,         0.015434,         0.023625,         0.006537,                0,         0.023441,        0.0099926,        0.0082834,                0,         0.031603,         0.013296,        0.0052979,       0.00013942
    1,    71,          0.37542,          0.37536,       6.5788e-05,         0.015486,         0.023076,        0.0061489,                0,          0.02389,         0.010013,        0.0078147,                0,         0.030932,         0.012916,         0.011267,        0.0002965
    1,    72,          0.33144,          0.33125,       0.00018599,          0.01459,         0.021678,        0.0067834,                0,         0.021616,        0.0094666,        0.0087086,                0,         0.028716,         0.012475,         0.018567,        0.0004886
    1,    73,          0.33738,          0.33723,        0.0001541,         0.015092,         0.021873,        0.0071169,                0,         0.022269,        0.0097952,        0.0088327,                0,         0.028961,         0.012598,         0.016382,        0.0004311
    1,    74,          0.33437,          0.33418,        0.0001918,         0.014999,         0.021773,        0.0076538,                0,         0.021609,        0.0097542,        0.0091783,                0,         0.028722,         0.012633,         0.019495,       0.00051302
    1,    75,           0.2866,          0.28651,       8.7466e-05,         0.013778,         0.020161,        0.0073054,                0,         0.019603,        0.0089694,        0.0087731,                0,         0.026514,         0.011762,         0.011865,       0.00031224
    1,    76,          0.32508,          0.32502,       5.5767e-05,         0.014188,         0.021473,        0.0060987,                0,         0.021469,        0.0091891,        0.0077007,                0,         0.028683,         0.012128,        0.0098389,       0.00025892
    1,    77,          0.24313,           0.2431,       2.9337e-05,         0.013106,         0.018571,        0.0062905,                0,         0.019239,        0.0085098,        0.0079128,                0,         0.024472,         0.010795,        0.0061401,       0.00016158
    1,    78,          0.34221,          0.34208,       0.00013357,          0.01462,         0.022029,        0.0064775,                0,         0.021949,        0.0094756,        0.0081101,                0,         0.029374,         0.012495,         0.016516,       0.00043463
    1,    79,          0.28602,           0.2857,       0.00032952,         0.013689,         0.020132,        0.0067449,                0,         0.019938,        0.0088942,        0.0084379,                0,         0.026571,         0.011669,         0.024707,       0.00065019
    1,    80,          0.27623,          0.27577,       0.00045776,         0.013016,         0.019779,        0.0058876,                0,         0.019432,          0.00844,        0.0075989,                0,         0.026294,         0.011298,         0.029321,       0.00077161
    1,    81,          0.27894,          0.27804,        0.0009055,         0.013447,          0.01986,        0.0057037,                0,         0.020416,        0.0087065,        0.0071141,                0,         0.026531,         0.011215,         0.042065,         0.001107
    1,    82,          0.24109,          0.23917,        0.0019125,         0.012719,          0.01842,        0.0059535,                0,         0.018808,        0.0082539,         0.007452,                0,         0.024387,         0.010613,         0.062097,        0.0016341
    1,    83,          0.20494,          0.20185,        0.0030919,         0.012099,         0.016922,        0.0064919,                0,         0.017146,        0.0078792,        0.0079682,                0,         0.022066,         0.010012,         0.078625,        0.0020691
    1,    84,          0.26985,          0.26821,        0.0016413,         0.013343,         0.019506,        0.0057351,                0,          0.02019,        0.0086418,        0.0074653,                0,         0.025938,         0.011134,         0.057813,        0.0015214
    1,    85,          0.28168,          0.28148,       0.00019693,         0.014147,         0.019983,        0.0061894,                0,         0.021308,        0.0091659,        0.0078281,                0,         0.026525,         0.011451,         0.018713,       0.00049246
    1,    86,          0.20643,          0.20623,       0.00020542,         0.012327,         0.017105,        0.0062836,                0,         0.017766,        0.0080164,        0.0079179,                0,         0.022348,         0.010089,         0.018115,       0.00047672
    1,    87,          0.22579,          0.22402,        0.0017677,         0.012869,         0.017827,        0.0076446,                0,         0.017572,        0.0084054,        0.0094069,                0,         0.022895,         0.010767,         0.060107,        0.0015818
    1,    88,          0.23915,          0.23651,        0.0026434,         0.012611,         0.018317,        0.0066599,                0,         0.017966,        0.0082088,        0.0082691,                0,         0.023999,         0.010756,         0.073315,        0.0019294
    1,    89,          0.22302,          0.22032,        0.0027056,         0.012896,         0.017679,        0.0068351,                0,         0.018351,        0.0083953,        0.0086507,                0,         0.022945,         0.010532,          0.07417,        0.0019518
    1,    90,          0.20959,          0.20857,        0.0010172,         0.012186,         0.017202,        0.0062699,                0,         0.017511,        0.0079271,        0.0080871,                0,         0.022435,         0.010174,         0.045459,        0.0011963
    1,    91,          0.16245,          0.16243,       1.3401e-05,         0.010635,          0.01518,        0.0057963,                0,         0.014991,         0.006929,        0.0071463,                0,         0.019796,        0.0089806,        0.0038696,       0.00010183
    1,    92,          0.22713,          0.22643,       0.00069242,         0.012778,         0.017923,        0.0068154,                0,         0.018143,        0.0083196,        0.0084277,                0,         0.023375,         0.010601,         0.037317,       0.00098202
    1,    93,           0.1982,          0.19694,        0.0012562,         0.011599,         0.016715,         0.006174,                0,         0.016482,         0.007552,        0.0078987,                0,         0.021787,        0.0098953,         0.049927,        0.0013139
    1,    94,          0.20082,          0.19975,        0.0010644,         0.011529,         0.016834,        0.0063263,                0,         0.016211,        0.0075126,        0.0078992,                0,         0.021961,        0.0099533,         0.046143,        0.0012143
    1,    95,          0.14402,          0.14291,        0.0011118,         0.010247,         0.014238,        0.0060854,                0,         0.013992,        0.0066925,        0.0078071,                0,         0.018175,        0.0086608,         0.047595,        0.0012525
    1,    96,          0.16214,          0.16123,       0.00090552,         0.010501,         0.015124,          0.00591,                0,         0.014633,        0.0068477,        0.0074813,                0,         0.019602,        0.0090276,         0.041699,        0.0010973
    1,    97,          0.15769,          0.15751,       0.00017885,         0.010651,         0.014948,        0.0065212,                0,         0.014367,        0.0069628,        0.0084396,                0,         0.018985,        0.0091417,         0.017542,       0.00046162
    1,    98,          0.20252,          0.20244,       7.5415e-05,         0.011745,         0.016947,        0.0067122,                0,         0.016275,        0.0076624,        0.0082297,                0,         0.022016,         0.010082,        0.0097412,       0.00025635
    1,    99,           0.1386,          0.13791,       0.00068794,        0.0099649,         0.013987,        0.0058186,                0,         0.013697,        0.0065051,        0.0073667,                0,         0.017969,        0.0084452,         0.036414,       0.00095825
    1,   100,          0.18942,          0.18867,       0.00074707,          0.01175,          0.01636,        0.0068872,                0,         0.016126,         0.007671,        0.0083406,                0,         0.021117,        0.0098193,         0.038037,         0.001001
    1,   101,          0.15493,          0.15459,       0.00033592,         0.010484,         0.014809,        0.0061434,                0,          0.01439,        0.0068446,        0.0077116,                0,         0.019057,        0.0089229,         0.025354,       0.00066721
    1,   102,          0.12143,          0.12124,        0.0001885,        0.0093533,         0.013115,        0.0058273,                0,         0.012527,         0.006118,        0.0073446,                0,         0.016681,        0.0080084,         0.018579,       0.00048892
    1,   103,          0.11716,          0.11692,        0.0002338,         0.009258,         0.012879,        0.0055785,                0,         0.012569,        0.0060493,        0.0068816,                0,         0.016509,        0.0077968,          0.02063,       0.00054289
    1,   104,          0.14733,          0.14642,       0.00091124,         0.010255,         0.014412,        0.0057069,                0,         0.014348,        0.0066849,        0.0070915,                0,         0.018692,        0.0085945,         0.043115,        0.0011346
    1,   105,          0.12697,           0.1261,       0.00087109,        0.0098459,         0.013375,        0.0065746,                0,          0.01279,        0.0064549,        0.0082525,                0,         0.016691,        0.0083146,         0.041858,        0.0011015
    1,   106,          0.14293,          0.14279,       0.00014067,         0.010069,         0.014232,        0.0060492,                0,         0.013687,        0.0065786,        0.0073915,                0,         0.018322,        0.0085712,         0.016833,       0.00044299
    1,   107,          0.10207,          0.10175,       0.00032763,        0.0091917,         0.012014,        0.0061865,                0,         0.011896,        0.0060276,        0.0075928,                0,         0.014912,        0.0075015,         0.025732,       0.00067717
    1,   108,          0.09143,         0.090533,       0.00089648,        0.0086883,         0.011333,        0.0061727,                0,         0.010952,        0.0057083,        0.0076332,                0,         0.013842,        0.0071582,         0.042273,        0.0011124
    1,   109,          0.12445,          0.12295,        0.0015056,        0.0097467,         0.013207,        0.0061185,                0,         0.013012,        0.0063769,        0.0073881,                0,         0.016801,         0.008063,         0.055408,        0.0014581
    1,   110,          0.12691,          0.12588,        0.0010255,        0.0092788,         0.013364,        0.0050589,                0,         0.013077,        0.0060452,        0.0063083,                0,         0.017421,        0.0079098,         0.045728,        0.0012034
    1,   111,          0.10857,          0.10817,       0.00040003,        0.0093202,         0.012388,        0.0063627,                0,         0.011982,        0.0061149,        0.0078852,                0,         0.015349,        0.0077449,         0.028052,        0.0007382
    1,   112,            0.112,          0.11196,       3.7286e-05,        0.0091522,         0.012603,         0.005157,                0,         0.012748,        0.0059683,         0.006503,                0,          0.01624,        0.0075808,        0.0077026,        0.0002027
    1,   113,          0.10355,          0.10339,       0.00016266,        0.0084282,         0.012111,        0.0051157,                0,         0.011409,        0.0055084,        0.0064241,                0,         0.015541,        0.0073218,         0.017993,        0.0004735
    1,   114,          0.11044,          0.10982,       0.00062117,        0.0087793,         0.012482,        0.0050446,                0,         0.012141,        0.0057284,        0.0063064,                0,         0.016131,        0.0074791,         0.035327,       0.00092966
    1,   115,          0.10606,          0.10526,       0.00079904,        0.0087329,          0.01222,        0.0054351,                0,         0.011701,         0.005712,        0.0067316,                0,         0.015586,        0.0074393,         0.040173,        0.0010572
    1,   116,          0.13227,          0.13146,       0.00080647,        0.0095628,         0.013656,        0.0053304,                0,         0.013372,        0.0062341,        0.0067037,                0,         0.017717,        0.0081403,         0.040283,        0.0010601
    1,   117,         0.098762,         0.098274,       0.00048801,        0.0087875,         0.011807,        0.0061641,                0,         0.011149,        0.0057709,        0.0080672,                0,         0.014364,         0.007477,         0.030029,       0.00079024
    1,   118,         0.095762,         0.095587,       0.00017482,        0.0082007,         0.011645,        0.0050411,                0,         0.011044,        0.0053618,        0.0064125,                0,         0.014854,        0.0070888,         0.018103,        0.0004764
    1,   119,          0.10208,          0.10207,       8.8361e-06,        0.0086085,         0.012034,        0.0049014,                0,         0.011945,        0.0056154,         0.006119,                0,         0.015538,        0.0072191,         0.003894,       0.00010247
    1,   120,          0.10237,          0.10225,       0.00012538,        0.0084073,         0.012044,        0.0050703,                0,         0.011411,        0.0054937,        0.0063266,                0,         0.015478,        0.0072682,          0.01543,       0.00040604
    1,   121,          0.10314,          0.10263,       0.00051187,        0.0088371,         0.012066,        0.0053526,                0,         0.011973,        0.0057753,        0.0067399,                0,         0.015354,        0.0073646,           0.0323,       0.00084999
    1,   122,         0.092414,         0.091239,        0.0011753,        0.0082094,         0.011377,        0.0050525,                0,         0.011051,        0.0053677,        0.0063627,                0,         0.014474,        0.0069455,         0.049011,        0.0012898
    1,   123,          0.10248,          0.10139,         0.001089,        0.0083986,         0.011993,        0.0049486,                0,         0.011504,        0.0054841,        0.0060758,                0,         0.015494,        0.0071901,         0.047083,         0.001239
    1,   124,         0.083048,         0.081854,        0.0011934,        0.0079451,         0.010776,        0.0046957,                0,         0.010869,        0.0051884,        0.0057784,                0,         0.013805,        0.0065279,         0.049255,        0.0012962
    1,   125,         0.088679,         0.088059,       0.00061976,        0.0081437,         0.011177,        0.0045253,                0,           0.0114,        0.0053085,         0.005658,                0,         0.014441,        0.0066997,         0.035291,        0.0009287
    1,   126,         0.084792,         0.084582,       0.00021032,         0.007954,         0.010954,        0.0050577,                0,         0.010561,        0.0052061,        0.0061707,                0,         0.013918,        0.0066963,         0.020581,       0.00054161
    1,   127,         0.086854,         0.086849,       4.9364e-06,        0.0079731,           0.0111,         0.004658,                0,         0.010957,        0.0052049,        0.0059053,                0,         0.014238,        0.0067143,        0.0028687,       7.5491e-05
    1,   128,         0.096048,          0.09562,       0.00042864,         0.008266,         0.011647,          0.00451,                0,         0.011646,        0.0053855,        0.0055421,                0,         0.015169,        0.0069037,         0.029382,       0.00077322
    1,   129,         0.085208,         0.084145,        0.0010624,        0.0081148,         0.010926,        0.0056256,                0,         0.010355,        0.0053269,        0.0074301,                0,         0.013309,        0.0069129,         0.046228,        0.0012165
    1,   130,         0.084481,         0.082505,        0.0019757,        0.0078996,         0.010819,        0.0047139,                0,         0.010767,        0.0051602,        0.0059939,                0,         0.013786,        0.0065933,         0.063562,        0.0016727
    1,   131,         0.067817,           0.0661,        0.0017169,        0.0068654,        0.0096837,        0.0039889,                0,        0.0094543,        0.0044811,        0.0050014,                0,         0.012476,        0.0058259,         0.059241,         0.001559
    1,   132,         0.073027,         0.072215,       0.00081286,        0.0072999,         0.010122,        0.0040221,                0,          0.01025,        0.0047573,        0.0051403,                0,         0.013072,        0.0060707,         0.040759,        0.0010726
    1,   133,         0.071928,         0.071805,       0.00012383,        0.0074253,         0.010093,        0.0048232,                0,        0.0097672,        0.0048634,         0.006068,                0,         0.012665,        0.0062444,         0.015332,       0.00040347
    1,   134,         0.094388,         0.094281,       0.00010663,        0.0083821,         0.011565,        0.0046555,                0,         0.011736,        0.0054638,        0.0059312,                0,         0.014915,        0.0069489,         0.014258,       0.00037521
    1,   135,         0.078397,         0.077455,       0.00094237,         0.007898,         0.010482,        0.0056576,                0,        0.0099145,        0.0051907,        0.0071109,                0,         0.012778,        0.0066295,         0.043628,        0.0011481
    1,   136,         0.056985,         0.055805,        0.0011797,        0.0067327,        0.0088976,        0.0048294,                0,        0.0084458,         0.004425,        0.0059631,                0,         0.010882,         0.005615,         0.048938,        0.0012878
    1,   137,         0.079841,         0.078866,       0.00097513,        0.0077507,         0.010577,        0.0046654,                0,         0.010527,        0.0050643,        0.0058583,                0,         0.013479,        0.0064458,         0.044531,        0.0011719
    1,   138,         0.070463,         0.070032,       0.00043078,        0.0073593,        0.0099675,         0.004888,                0,        0.0095835,        0.0048238,        0.0062213,                0,         0.012407,        0.0062094,         0.029456,       0.00077515
    1,   139,         0.070266,         0.070112,       0.00015371,          0.00729,        0.0099732,        0.0047207,                0,        0.0096023,        0.0047744,        0.0059813,                0,         0.012521,        0.0061676,          0.01759,        0.0004629
    1,   140,         0.058068,         0.058058,       9.6234e-06,        0.0068342,        0.0090755,        0.0042193,                0,        0.0091877,         0.004469,        0.0053577,                0,         0.011431,        0.0055961,        0.0040161,       0.00010569
    1,   141,         0.043825,         0.043814,       1.0214e-05,        0.0058639,         0.007884,        0.0037737,                0,        0.0077451,        0.0038396,        0.0046346,                0,        0.0099382,        0.0048576,        0.0034668,       9.1232e-05
    1,   142,         0.045447,         0.045407,       3.9707e-05,        0.0059626,         0.008026,        0.0042097,                0,        0.0075403,        0.0039167,        0.0051363,                0,        0.0099322,        0.0050228,        0.0078125,       0.00020559
    2,     1,         0.052767,         0.052696,       7.0709e-05,        0.0065326,        0.0086462,        0.0048091,                0,        0.0080837,        0.0042976,        0.0061149,                0,         0.010411,        0.0055086,         0.010291,        0.0002708
    2,     2,         0.058772,         0.058731,       4.0678e-05,        0.0067186,        0.0091279,        0.0046502,                0,        0.0085802,        0.0044101,        0.0059371,                0,         0.011251,        0.0057293,        0.0067383,       0.00017732
    2,     3,         0.059568,         0.059552,       1.6644e-05,        0.0068895,        0.0091915,        0.0040659,                0,        0.0094307,        0.0044989,        0.0050809,                0,         0.011717,        0.0055992,        0.0053345,       0.00014038
