epoch, batch, loss, loss_f, loss_e, f_mae, f_rmse, H_f_mae, B_f_mae, C_f_mae, psavg_f_mae, H_f_rmse, B_f_rmse, C_f_rmse, psavg_f_rmse, e_mae, e/N_mae
    1,    17,          0.74417,          0.72984,         0.014328,         0.022466,         0.032193,         0.012953,                0,         0.031027,          0.01466,          0.01726,                0,         0.041243,         0.019501,          0.17096,        0.0044989
    1,    18,          0.79503,          0.77708,         0.017944,         0.023006,         0.033218,         0.012638,                0,         0.032337,         0.014992,         0.017047,                0,         0.042837,         0.019961,           0.1917,        0.0050447
    1,    19,          0.68021,          0.66098,         0.019232,         0.020831,         0.030636,         0.010624,                0,         0.030018,         0.013547,         0.013787,                0,         0.040153,          0.01798,          0.19835,        0.0052198
    1,    20,          0.74444,          0.72361,         0.020831,         0.021616,         0.032055,         0.011584,                0,         0.030644,         0.014076,         0.014741,                0,         0.041913,         0.018885,          0.20657,         0.005436
    1,    21,          0.68466,           0.6674,         0.017266,         0.021139,         0.030785,         0.011044,                0,         0.030225,         0.013756,         0.014544,                0,         0.040128,         0.018224,          0.18766,        0.0049384
    1,    22,          0.56822,          0.55409,         0.014125,         0.020295,          0.02805,         0.011885,                0,         0.027865,          0.01325,         0.015529,                0,         0.035747,         0.017092,          0.16952,         0.004461
    1,    23,          0.69962,          0.68983,        0.0097849,         0.021628,         0.031298,         0.011173,                0,         0.031037,          0.01407,         0.014619,                0,         0.040851,          0.01849,           0.1415,        0.0037238
    1,    24,           0.7194,          0.71442,        0.0049874,         0.021492,         0.031851,        0.0098761,                0,         0.031946,         0.013941,         0.013112,                0,         0.042104,         0.018405,          0.10103,        0.0026586
    1,    25,          0.40237,          0.40147,        0.0009015,         0.016267,         0.023876,        0.0092197,                0,          0.02261,          0.01061,         0.012103,                0,         0.030843,         0.014315,         0.040759,        0.0010726
    1,    26,          0.46947,          0.46944,       2.5135e-05,         0.019436,         0.025819,         0.011881,                0,         0.026235,         0.012705,         0.015234,                0,         0.032522,         0.015919,        0.0059692,       0.00015709
    1,    27,          0.65681,          0.65655,       0.00025917,         0.022881,         0.030533,         0.014124,                0,         0.030762,         0.014962,         0.017522,                0,         0.038666,         0.018729,         0.020142,       0.00053004
    1,    28,          0.56639,          0.56579,       0.00059664,         0.019819,         0.028345,         0.011069,                0,         0.027694,         0.012921,         0.014099,                0,         0.036709,         0.016936,         0.032092,       0.00084453
    1,    29,          0.60895,          0.60862,        0.0003341,         0.019826,         0.029398,        0.0091711,                0,         0.029416,         0.012862,          0.01251,                0,         0.038745,         0.017085,         0.025317,       0.00066625
    1,    30,          0.64231,          0.64215,       0.00015572,         0.021176,         0.030197,         0.011662,                0,         0.029738,           0.0138,         0.015212,                0,         0.039042,         0.018084,         0.013062,       0.00034372
    1,    31,          0.57855,          0.57849,       6.2415e-05,         0.021039,         0.028661,         0.011916,                0,         0.029249,         0.013722,         0.015548,                0,         0.036649,         0.017399,         0.010083,       0.00026534
    1,    32,          0.51667,          0.51638,       0.00029642,         0.019108,         0.027079,        0.0096905,                0,         0.027583,         0.012424,         0.013083,                0,         0.035201,         0.016095,         0.023889,       0.00062866
    1,    33,          0.66005,          0.65945,       0.00060623,         0.021142,         0.030601,         0.010157,                0,         0.031028,         0.013728,         0.013465,                0,         0.040199,         0.017888,         0.035132,       0.00092452
    1,    34,            0.592,          0.59126,       0.00074258,         0.020147,         0.028975,         0.010542,                0,         0.028792,         0.013111,          0.01361,                0,         0.037796,         0.017135,         0.038403,        0.0010106
    1,    35,          0.55777,          0.55678,       0.00098991,         0.020618,         0.028118,         0.011553,                0,         0.028776,         0.013443,         0.014795,                0,         0.036127,         0.016974,         0.044189,        0.0011629
    1,    36,          0.50872,          0.50753,        0.0011828,         0.020138,         0.026846,         0.011874,                0,         0.027575,          0.01315,         0.014913,                0,         0.034193,         0.016369,         0.048376,        0.0012731
    1,    37,           0.5873,          0.58584,        0.0014513,         0.020087,         0.028843,         0.010558,                0,         0.028664,         0.013074,         0.013558,                0,         0.037619,         0.017059,         0.053052,        0.0013961
    1,    38,          0.50293,          0.50042,         0.002514,         0.018664,         0.026657,        0.0089387,                0,         0.027417,         0.012119,          0.01187,                0,         0.034976,         0.015615,         0.071045,        0.0018696
    1,    39,          0.60716,          0.60419,        0.0029746,          0.02095,         0.029291,        0.0097191,                0,         0.031058,         0.013592,         0.012497,                0,         0.038594,          0.01703,         0.077942,        0.0020511
    1,    40,          0.51134,          0.50904,        0.0023026,         0.018892,         0.026886,        0.0089272,                0,         0.027861,         0.012263,         0.011796,                0,         0.035329,         0.015708,         0.068689,        0.0018076
    1,    41,          0.57026,          0.56937,       0.00088978,         0.019458,         0.028434,        0.0086458,                0,         0.029189,         0.012611,         0.011133,                0,         0.037744,         0.016292,         0.042114,        0.0011083
    1,    42,          0.53312,          0.53301,       0.00011693,         0.018612,         0.027511,         0.007868,                0,         0.028281,          0.01205,         0.010145,                0,          0.03668,         0.015608,         0.015271,       0.00040187
    1,    43,          0.41831,          0.41821,       0.00010032,         0.017172,         0.024369,        0.0086993,                0,         0.024798,         0.011166,         0.011791,                0,         0.031673,         0.014488,         0.010645,       0.00028012
    1,    44,          0.51877,          0.51869,       8.4546e-05,         0.018487,         0.027139,        0.0077437,                0,         0.028155,         0.011966,         0.010121,                0,         0.036155,         0.015425,         0.012439,       0.00032734
    1,    45,          0.40767,          0.40749,        0.0001744,         0.017166,         0.024055,        0.0086584,                0,         0.024823,         0.011161,         0.010946,                0,         0.031489,         0.014145,          0.01825,       0.00048025
    1,    46,          0.46685,           0.4666,       0.00025337,         0.017986,          0.02574,        0.0089337,                0,         0.026132,         0.011689,         0.011885,                0,         0.033641,         0.015175,         0.020618,       0.00054257
    1,    47,          0.51461,          0.51401,       0.00059632,         0.018296,         0.027016,        0.0074072,                0,         0.028097,         0.011835,        0.0097307,                0,         0.036077,         0.015269,         0.034485,        0.0009075
    1,    48,          0.46259,          0.46111,        0.0014813,         0.017709,         0.025589,        0.0071911,                0,         0.027176,         0.011456,        0.0093033,                0,         0.034149,         0.014484,         0.054651,        0.0014382
    1,    49,          0.39714,           0.3947,        0.0024349,         0.017103,         0.023674,        0.0086543,                0,         0.024706,          0.01112,         0.011272,                0,         0.030831,         0.014034,         0.069849,        0.0018381
    1,    50,          0.37925,          0.37709,        0.0021654,         0.016983,          0.02314,         0.011645,                0,         0.021787,         0.011144,         0.015163,                0,         0.028468,         0.014544,         0.064819,        0.0017058
    1,    51,          0.41805,          0.41705,        0.0010055,         0.016879,         0.024335,        0.0079079,                0,         0.024953,         0.010954,         0.010056,                0,         0.032158,         0.014072,         0.045349,        0.0011934
    1,    52,          0.37631,          0.37621,       9.6399e-05,         0.015714,         0.023113,        0.0090907,                0,         0.021674,         0.010255,         0.011689,                0,         0.029867,         0.013852,         0.012512,       0.00032927
    1,    53,          0.38012,          0.37982,       0.00030029,          0.01579,         0.023224,        0.0071315,                0,         0.023583,         0.010238,        0.0088971,                0,         0.030879,         0.013259,         0.020337,       0.00053518
    1,    54,          0.41625,          0.41548,       0.00077645,         0.017259,         0.024289,        0.0078884,                0,         0.025692,         0.011193,         0.010212,                0,         0.032048,         0.014087,         0.039709,         0.001045
    1,    55,           0.3949,          0.39366,        0.0012379,         0.016096,         0.023643,        0.0067108,                0,         0.024544,         0.010418,        0.0089226,                0,         0.031471,         0.013465,         0.050098,        0.0013184
    1,    56,          0.29966,          0.29815,        0.0015025,         0.014196,         0.020576,        0.0072378,                0,         0.020458,         0.009232,        0.0089897,                0,          0.02705,         0.012013,         0.053674,        0.0014125
    1,    57,          0.39556,          0.39473,       0.00082594,         0.015981,         0.023675,        0.0078217,                0,         0.023324,         0.010382,        0.0098631,                0,         0.031264,         0.013709,         0.041016,        0.0010794
    1,    58,          0.36527,          0.36501,       0.00025786,         0.016159,         0.022766,        0.0075275,                0,         0.023927,         0.010485,        0.0092821,                0,          0.03012,         0.013134,         0.022241,       0.00058529
    1,    59,          0.30206,          0.30196,       0.00010133,         0.014676,         0.020707,        0.0076826,                0,          0.02097,        0.0095507,        0.0094577,                0,         0.027096,         0.012184,         0.010083,       0.00026534
    1,    60,          0.27129,          0.27121,        8.249e-05,          0.01385,         0.019624,        0.0079945,                0,         0.019121,        0.0090384,        0.0099532,                0,         0.025348,         0.011767,         0.010022,       0.00026374
    1,    61,          0.28722,          0.28717,       4.6687e-05,         0.014011,         0.020194,        0.0068804,                0,         0.020428,         0.009103,        0.0084268,                0,         0.026662,         0.011696,        0.0085571,       0.00022519
    1,    62,          0.37517,          0.37512,       4.3983e-05,         0.015603,          0.02308,        0.0074065,                0,         0.022979,         0.010129,        0.0097078,                0,         0.030451,         0.013386,         0.008313,       0.00021876
    1,    63,          0.31766,          0.31763,       2.6627e-05,         0.014966,         0.021237,        0.0075696,                0,         0.021624,        0.0097311,        0.0094762,                0,         0.027859,         0.012445,        0.0066284,       0.00017443
    1,    64,          0.25484,          0.25472,       0.00012178,         0.013584,         0.019018,        0.0074746,                0,         0.019082,        0.0088523,        0.0093386,                0,         0.024673,         0.011337,         0.014514,       0.00038195
    1,    65,           0.2664,          0.26635,       5.6489e-05,         0.014327,         0.019448,         0.008076,                0,         0.019953,        0.0093431,        0.0097063,                0,         0.025175,         0.011627,         0.010486,       0.00027594
    1,    66,          0.26118,          0.26108,       9.5809e-05,         0.013587,         0.019254,        0.0074822,                0,         0.019082,        0.0088547,        0.0092867,                0,         0.025035,         0.011441,         0.012244,        0.0003222
    1,    67,          0.27295,          0.27186,        0.0010909,         0.014415,         0.019648,        0.0083401,                0,         0.019882,        0.0094074,         0.010068,                0,         0.025343,         0.011804,         0.046326,        0.0012191
    1,    68,          0.23198,          0.22963,         0.002348,         0.012844,         0.018057,        0.0066487,                0,         0.018419,        0.0083559,        0.0083204,                0,         0.023606,         0.010642,         0.068457,        0.0018015
    1,    69,            0.305,          0.30326,        0.0017421,         0.014235,         0.020752,        0.0067704,                0,         0.020954,        0.0092415,         0.008664,                0,         0.027398,         0.012021,         0.059314,        0.0015609
    1,    70,          0.26092,           0.2605,       0.00041975,         0.013283,         0.019233,         0.005959,                0,         0.019875,        0.0086112,        0.0077825,                0,         0.025462,         0.011082,         0.027246,         0.000717
    1,    71,          0.20829,          0.20808,       0.00021016,         0.012629,         0.017189,        0.0069667,                0,         0.017726,        0.0082308,        0.0085259,                0,         0.022271,         0.010266,         0.015234,        0.0004009
    1,    72,          0.25854,          0.25696,        0.0015736,         0.012923,         0.019102,        0.0064191,                0,         0.018776,        0.0083983,        0.0079659,                0,         0.025222,         0.011063,          0.05625,        0.0014803
    1,    73,          0.21499,          0.21295,        0.0020333,         0.012185,         0.017389,        0.0060246,                0,          0.01773,        0.0079181,         0.007737,                0,         0.022818,         0.010185,         0.063623,        0.0016743
    1,    74,          0.18245,          0.18071,        0.0017441,         0.011318,         0.016019,        0.0058843,                0,         0.016208,        0.0073642,        0.0078662,                0,         0.020781,        0.0095491,         0.059644,        0.0015696
    1,    75,          0.21949,          0.21863,       0.00086412,         0.012238,         0.017619,        0.0065362,                0,          0.01737,        0.0079689,        0.0084642,                0,         0.022921,         0.010462,          0.04021,        0.0010582
    1,    76,           0.2019,          0.20176,       0.00014758,         0.012025,         0.016926,        0.0062782,                0,         0.017197,        0.0078251,        0.0079473,                0,         0.022079,         0.010009,         0.015344,        0.0004038
    1,    77,          0.18311,          0.18303,       7.7161e-05,         0.011398,         0.016121,        0.0064098,                0,         0.015887,        0.0074322,        0.0083208,                0,         0.020772,        0.0096978,         0.010815,       0.00028462
    1,    78,          0.19387,          0.19365,       0.00021088,         0.011698,         0.016583,        0.0064246,                0,         0.016443,        0.0076227,        0.0081092,                0,         0.021524,        0.0098778,          0.01936,       0.00050948
    1,    79,          0.18695,          0.18672,       0.00023536,         0.011641,         0.016283,        0.0067827,                0,         0.016013,        0.0075987,        0.0083912,                0,         0.020985,        0.0097922,          0.02157,       0.00056763
    1,    80,          0.17761,          0.17685,       0.00075641,         0.010756,         0.015847,        0.0054378,                0,         0.015542,        0.0069933,         0.006896,                0,         0.020841,        0.0092456,         0.037512,       0.00098716
    1,    81,          0.18378,          0.18355,       0.00023152,         0.011419,         0.016144,        0.0058691,                0,         0.016415,         0.007428,        0.0074194,                0,         0.021111,        0.0095102,         0.019849,       0.00052233
    1,    82,          0.16575,          0.16572,       2.5893e-05,         0.010774,          0.01534,        0.0059805,                0,         0.015089,        0.0070231,        0.0074787,                0,         0.019919,        0.0091326,        0.0056396,       0.00014841
    1,    83,          0.16392,          0.16385,       7.5867e-05,         0.010741,         0.015253,        0.0062132,                0,         0.014817,        0.0070099,        0.0077854,                0,         0.019685,        0.0091568,         0.011426,       0.00030068
    1,    84,          0.14046,          0.14037,       8.7046e-05,         0.010018,         0.014118,        0.0062913,                0,         0.013373,        0.0065546,        0.0078725,                0,          0.01797,        0.0086143,            0.012,       0.00031578
    1,    85,          0.17915,           0.1791,       4.9557e-05,         0.011361,         0.015947,        0.0057543,                0,         0.016407,        0.0073871,        0.0071002,                0,         0.020924,        0.0093416,        0.0091064,       0.00023964
    1,    86,          0.16038,          0.16036,       1.8817e-05,          0.01119,          0.01509,        0.0068051,                0,         0.015136,        0.0073138,        0.0085218,                0,         0.019165,        0.0092289,        0.0049194,       0.00012946
    1,    87,           0.1824,          0.18234,       5.8249e-05,         0.011342,         0.016091,        0.0055729,                0,         0.016534,        0.0073691,         0.007262,                0,         0.021083,        0.0094482,         0.010535,       0.00027723
    1,    88,          0.17108,          0.17097,       0.00010244,         0.011023,         0.015581,        0.0064532,                0,         0.015135,        0.0071962,        0.0080557,                0,         0.020072,        0.0093758,         0.013123,       0.00034533
    1,    89,          0.14463,          0.14378,        0.0008498,         0.010097,         0.014289,        0.0057493,                0,         0.014009,        0.0065861,        0.0072425,                0,         0.018459,         0.008567,         0.040454,        0.0010646
    1,    90,          0.13872,          0.13773,       0.00099256,        0.0097383,         0.013985,        0.0055939,                0,         0.013468,        0.0063541,        0.0072034,                0,         0.018025,        0.0084093,         0.044836,        0.0011799
    1,    91,          0.11024,          0.10914,        0.0010995,        0.0096356,         0.012449,        0.0069307,                0,          0.01207,        0.0063335,        0.0086933,                0,         0.015048,        0.0079137,         0.046973,        0.0012361
    1,    92,          0.13514,          0.13503,       0.00011017,         0.010013,         0.013847,        0.0063083,                0,         0.013346,        0.0065516,        0.0079762,                0,         0.017523,        0.0084998,         0.013708,       0.00036075
    1,    93,          0.12594,          0.12536,       0.00057666,        0.0097278,         0.013342,        0.0062168,                0,         0.012888,        0.0063681,        0.0077166,                0,         0.016871,        0.0081959,         0.034131,       0.00089818
    1,    94,          0.11464,          0.11183,         0.002819,        0.0091957,         0.012601,         0.006227,                0,         0.011868,        0.0060315,        0.0077594,                0,         0.015733,        0.0078307,         0.075916,        0.0019978
    1,    95,          0.12004,          0.11685,        0.0031951,        0.0095563,         0.012881,        0.0067073,                0,          0.01212,        0.0062759,        0.0082871,                0,          0.01592,         0.008069,         0.080859,        0.0021279
    1,    96,          0.11428,          0.11276,        0.0015176,        0.0093161,         0.012654,         0.005461,                0,         0.012786,        0.0060822,        0.0069737,                0,         0.016138,        0.0077041,         0.055701,        0.0014658
    1,    97,         0.088791,         0.088772,       1.9218e-05,        0.0081461,         0.011227,        0.0052143,                0,         0.010785,         0.005333,        0.0064734,                0,         0.014205,        0.0068929,        0.0052979,       0.00013942
    1,    98,          0.11091,             0.11,       0.00091017,        0.0088744,         0.012498,        0.0050238,                0,          0.01234,        0.0057879,        0.0063494,                0,         0.016139,        0.0074963,         0.042627,        0.0011218
    1,    99,          0.10199,          0.10014,        0.0018513,        0.0088002,         0.011925,         0.005489,                0,          0.01178,        0.0057564,        0.0068153,                0,         0.015112,        0.0073091,         0.061023,        0.0016059
    1,   100,          0.11116,          0.11014,        0.0010118,        0.0092615,         0.012506,        0.0059034,                0,         0.012284,        0.0060624,        0.0074657,                0,         0.015716,        0.0077273,         0.045288,        0.0011918
    1,   101,          0.09669,         0.096402,       0.00028815,        0.0085358,           0.0117,        0.0048684,                0,         0.011836,        0.0055683,        0.0061061,                0,         0.015051,        0.0070524,         0.023828,       0.00062706
    1,   102,          0.10419,          0.10413,        6.182e-05,        0.0095556,          0.01216,         0.007602,                0,         0.011314,        0.0063053,        0.0091275,                0,         0.014351,        0.0078262,        0.0098389,       0.00025892
    1,   103,         0.097784,         0.097722,       6.1102e-05,        0.0085922,          0.01178,        0.0051584,                0,         0.011683,        0.0056136,        0.0065566,                0,         0.014999,        0.0071851,          0.01095,       0.00028815
    1,   104,          0.12069,          0.12056,       0.00012665,        0.0096755,         0.013084,        0.0056652,                0,         0.013285,        0.0063167,        0.0070834,                0,         0.016737,          0.00794,         0.015869,       0.00041761
    1,   105,          0.11286,          0.11252,       0.00034149,        0.0092438,          0.01264,        0.0056419,                0,         0.012486,        0.0060425,        0.0071176,                0,         0.016061,        0.0077264,         0.025842,       0.00068006
    1,   106,         0.088416,         0.088375,        4.138e-05,        0.0078513,         0.011202,        0.0045854,                0,         0.010791,        0.0051254,        0.0058562,                0,         0.014407,        0.0067545,        0.0081299,       0.00021394
    1,   107,         0.087396,         0.087391,        5.544e-06,        0.0082638,          0.01114,        0.0049808,                0,         0.011219,        0.0053998,        0.0062009,                0,         0.014184,        0.0067948,        0.0024414,       6.4248e-05
    1,   108,         0.096746,         0.096642,       0.00010357,        0.0084143,         0.011715,        0.0045905,                0,         0.011856,         0.005482,        0.0057108,                0,         0.015211,        0.0069741,         0.014197,        0.0003736
    1,   109,         0.072577,         0.072312,       0.00026523,        0.0076392,         0.010133,        0.0050642,                0,        0.0099567,         0.005007,        0.0061682,                0,         0.012683,        0.0062837,         0.022852,       0.00060136
    1,   110,          0.10967,          0.10955,        0.0001134,         0.008779,         0.012473,        0.0047918,                0,         0.012367,        0.0057197,        0.0060605,                0,         0.016202,        0.0074209,         0.014526,       0.00038227
    1,   111,          0.10813,          0.10809,        3.936e-05,        0.0092063,         0.012389,        0.0056729,                0,         0.012386,        0.0060198,        0.0071674,                0,         0.015665,        0.0076107,        0.0078857,       0.00020752
    1,   112,         0.088625,         0.088615,       1.0008e-05,        0.0083265,         0.011218,        0.0047928,                0,         0.011507,        0.0054332,        0.0059257,                0,         0.014404,        0.0067766,        0.0033203,       8.7377e-05
    1,   113,          0.11049,          0.11045,       4.5209e-05,        0.0094526,         0.012523,        0.0056085,                0,         0.012912,        0.0061736,         0.006694,                0,         0.016052,        0.0075818,        0.0085693,       0.00022551
    1,   114,         0.061406,         0.061393,       1.2241e-05,        0.0066073,        0.0093369,        0.0041677,                0,        0.0088029,        0.0043235,         0.005269,                0,          0.01186,        0.0057096,        0.0040039,       0.00010537
    1,   115,          0.12036,          0.12033,       2.4639e-05,         0.010291,         0.013072,        0.0079008,                0,         0.012442,         0.006781,        0.0093694,                0,         0.015673,        0.0083476,        0.0053711,       0.00014134
    1,   116,         0.083717,         0.083557,       0.00015994,         0.008122,         0.010893,        0.0065556,                0,        0.0095319,        0.0053625,        0.0090261,                0,         0.012333,        0.0071198,         0.016663,       0.00043849
    1,   117,           0.0929,         0.092373,       0.00052692,        0.0086336,         0.011453,        0.0057655,                0,         0.011215,        0.0056601,        0.0071024,                0,         0.014277,        0.0071263,         0.032581,       0.00085738
    1,   118,         0.088929,         0.088338,       0.00059062,        0.0086972,           0.0112,         0.007104,                0,         0.010131,        0.0057451,        0.0088026,                0,         0.012984,        0.0072624,         0.034631,       0.00091135
    1,   119,         0.080598,         0.080496,       0.00010209,         0.007844,         0.010691,        0.0050142,                0,         0.010391,         0.005135,        0.0064434,                0,         0.013409,        0.0066176,         0.014124,       0.00037167
    1,   120,         0.093465,         0.093328,       0.00013745,        0.0086509,         0.011512,         0.005276,                0,         0.011688,        0.0056548,        0.0066518,                0,         0.014559,        0.0070704,         0.016553,        0.0004356
    1,   121,           0.0542,         0.053356,       0.00084429,        0.0066884,        0.0087043,        0.0048531,                0,        0.0083402,        0.0043978,        0.0062678,                0,         0.010421,        0.0055629,         0.041333,        0.0010877
    1,   122,         0.083987,         0.082719,        0.0012679,        0.0077008,         0.010838,        0.0040894,                0,         0.010951,        0.0050135,        0.0052064,                0,         0.014099,        0.0064351,         0.050623,        0.0013322
    1,   123,         0.071703,          0.07002,        0.0016827,        0.0074574,        0.0099714,        0.0049534,                0,        0.0097109,        0.0048881,        0.0062138,                0,         0.012416,          0.00621,         0.058374,        0.0015362
    1,   124,         0.069861,         0.068828,        0.0010324,        0.0074907,        0.0098861,        0.0047673,                0,        0.0099417,         0.004903,        0.0060503,                0,         0.012359,        0.0061365,         0.045996,        0.0012104
    1,   125,         0.082472,         0.082356,       0.00011584,        0.0078197,         0.010814,        0.0043516,                0,         0.010941,        0.0050975,        0.0054835,                0,         0.013969,        0.0064842,         0.015259,       0.00040155
    1,   126,         0.082635,         0.082437,       0.00019818,        0.0082323,         0.010819,        0.0055771,                0,         0.010622,        0.0053997,        0.0068754,                0,         0.013411,        0.0067623,         0.019836,       0.00052201
    1,   127,         0.074538,         0.073784,        0.0007541,        0.0075925,         0.010236,        0.0050701,                0,        0.0098627,        0.0049776,        0.0063843,                0,         0.012743,        0.0063758,         0.039172,        0.0010309
    1,   128,         0.059244,         0.058108,        0.0011367,        0.0065947,        0.0090836,        0.0040672,                0,        0.0088695,        0.0043122,        0.0051925,                0,         0.011511,        0.0055679,         0.048206,        0.0012686
    1,   129,         0.090132,         0.089482,       0.00065047,        0.0078834,         0.011272,        0.0043546,                0,         0.011059,         0.005138,        0.0054335,                0,         0.014658,        0.0066971,         0.036279,       0.00095472
    1,   130,         0.076767,         0.076411,       0.00035549,        0.0078556,         0.010416,        0.0046348,                0,         0.010754,        0.0051297,        0.0059441,                0,         0.013204,        0.0063828,         0.026807,       0.00070544
    1,   131,           0.0775,         0.077312,       0.00018854,        0.0077358,         0.010478,        0.0043936,                0,         0.010744,        0.0050458,        0.0054913,                0,          0.01347,        0.0063205,         0.018799,       0.00049471
    1,   132,         0.073397,         0.073289,       0.00010807,        0.0071398,         0.010201,        0.0038793,                0,         0.010074,        0.0046512,        0.0049159,                0,         0.013266,        0.0060606,         0.014331,       0.00037713
    1,   133,         0.060059,         0.059916,       0.00014255,          0.00703,        0.0092239,        0.0045204,                0,        0.0092888,         0.004603,        0.0056923,                0,          0.01151,        0.0057343,         0.016699,       0.00043945
    1,   134,         0.075046,         0.074998,       4.8459e-05,        0.0073084,          0.01032,        0.0038466,                0,         0.010424,        0.0047569,        0.0047882,                0,          0.01348,        0.0060894,        0.0093506,       0.00024607
    1,   135,         0.062118,         0.062109,       8.4674e-06,        0.0071017,        0.0093912,        0.0049124,                0,        0.0090721,        0.0046615,        0.0059035,                0,         0.011671,         0.005858,        0.0033325,       8.7698e-05
    1,   136,         0.062322,         0.062087,       0.00023525,        0.0068814,        0.0093895,        0.0043253,                0,         0.009182,        0.0045024,        0.0055126,                0,         0.011839,        0.0057838,         0.021838,       0.00057469
    1,   137,         0.068027,          0.06752,       0.00050672,        0.0071413,        0.0097917,         0.004084,                0,        0.0098929,         0.004659,        0.0053327,                0,         0.012513,        0.0059485,         0.031885,       0.00083907
    1,   138,         0.064554,         0.063867,       0.00068688,         0.007312,        0.0095231,         0.005413,                0,        0.0090211,        0.0048114,        0.0069412,                0,         0.011356,        0.0060989,         0.036902,        0.0009711
    1,   139,         0.044716,         0.044537,       0.00017861,        0.0057481,        0.0079525,        0.0036419,                0,        0.0076436,        0.0037618,         0.004781,                0,        0.0099794,        0.0049201,         0.018994,       0.00049985
    1,   140,         0.057403,         0.057388,       1.5172e-05,         0.006488,        0.0090271,        0.0038852,                0,        0.0088305,        0.0042386,        0.0050031,                0,         0.011502,        0.0055018,        0.0047974,       0.00012625
    1,   141,         0.058124,         0.058088,       3.5908e-05,        0.0065207,        0.0090821,        0.0042292,                0,         0.008583,        0.0042707,        0.0054896,                0,         0.011384,        0.0056246,        0.0084351,       0.00022198
    1,   142,         0.051522,         0.051267,       0.00025542,        0.0064144,        0.0085322,        0.0041298,                0,        0.0084706,        0.0042001,        0.0053729,                0,         0.010599,        0.0053239,          0.02238,       0.00058894
    2,     1,         0.074418,         0.074378,       4.0041e-05,        0.0072684,         0.010277,        0.0041562,                0,         0.010069,        0.0047419,        0.0053747,                0,         0.013216,         0.006197,        0.0087769,       0.00023097
    2,     2,         0.052932,         0.052927,       5.1097e-06,        0.0064075,        0.0086692,        0.0039847,                0,         0.008588,        0.0041909,        0.0050921,                0,          0.01093,        0.0053406,        0.0025024,       6.5854e-05
