epoch, batch, loss, loss_f, loss_e, f_mae, f_rmse, H_f_mae, B_f_mae, C_f_mae, psavg_f_mae, H_f_rmse, B_f_rmse, C_f_rmse, psavg_f_rmse, e_mae, e/N_mae
    1,     1,           1.0636,           1.0634,        0.0001952,         0.028597,         0.038718,         0.018624,                0,         0.037572,         0.018732,         0.024372,                0,         0.048101,         0.024158,         0.016321,       0.00042949
    1,     2,          0.95124,          0.95062,        0.0006239,         0.027204,         0.036608,         0.017861,                0,         0.035613,         0.017824,         0.024362,                0,         0.044856,         0.023073,           0.0302,       0.00079474
    1,     3,          0.96827,          0.96725,        0.0010153,         0.027615,         0.036927,         0.019157,                0,         0.035227,         0.018128,         0.025241,                0,         0.044915,         0.023385,         0.041589,        0.0010945
    1,     4,           1.0311,           1.0299,        0.0011955,         0.029164,         0.038104,         0.020221,                0,         0.037213,         0.019145,         0.026512,                0,         0.046109,         0.024207,         0.047583,        0.0012522
    1,     5,           0.9368,          0.93536,        0.0014361,         0.026006,         0.036313,         0.015659,                0,         0.035317,         0.016992,         0.020455,                0,         0.046139,         0.022198,         0.052747,        0.0013881
    1,     6,           0.9794,          0.97767,        0.0017334,         0.028109,         0.037125,         0.020428,                0,         0.035023,         0.018483,         0.026611,                0,         0.044513,         0.023708,         0.057178,        0.0015047
    1,     7,          0.83445,          0.83225,        0.0022032,         0.024609,         0.034253,         0.017595,                0,         0.030921,         0.016172,         0.022396,                0,         0.042163,          0.02152,         0.061194,        0.0016104
    1,     8,          0.91901,          0.91647,        0.0025398,          0.02619,         0.035944,         0.017601,                0,          0.03392,         0.017174,         0.023129,                0,         0.044422,         0.022517,         0.068921,        0.0018137
    1,     9,           1.0713,            1.067,         0.004239,         0.029238,         0.038784,          0.01903,                0,         0.038426,         0.019152,         0.025951,                0,         0.047455,         0.024468,         0.092383,        0.0024311
    1,    10,          0.94846,          0.94352,        0.0049363,         0.026174,         0.036471,         0.015249,                0,         0.036005,         0.017085,         0.020073,                0,         0.046525,         0.022199,         0.099792,        0.0026261
    1,    11,           0.9176,          0.91175,        0.0058447,         0.026085,         0.035851,         0.016261,                0,         0.034926,         0.017062,            0.022,                0,         0.044794,         0.022265,          0.10819,        0.0028471
    1,    12,          0.98855,           0.9815,        0.0070458,         0.026935,         0.037198,         0.017176,                0,         0.035718,         0.017631,         0.023244,                0,         0.046289,         0.023178,          0.11947,         0.003144
    1,    13,           1.0592,           1.0487,         0.010459,         0.028841,          0.03845,         0.019389,                0,         0.037347,         0.018912,         0.025276,                0,         0.047265,          0.02418,          0.14579,        0.0038365
    1,    14,            1.019,            1.004,          0.01496,         0.027358,         0.037622,         0.017693,                0,         0.036057,         0.017917,         0.024004,                0,         0.046591,         0.023532,          0.17413,        0.0045825
    1,    15,          0.88484,          0.86715,          0.01769,          0.02577,         0.034963,         0.017271,                0,          0.03342,         0.016897,         0.023007,                0,         0.042968,         0.021992,           0.1891,        0.0049763
    1,    16,          0.79438,          0.77224,         0.022141,         0.024009,         0.032995,         0.014139,                0,         0.032892,         0.015677,         0.019047,                0,         0.041736,         0.020261,          0.21202,        0.0055796
    1,    17,          0.48852,          0.46495,         0.023578,         0.018154,         0.025602,          0.01045,                0,         0.025089,         0.011846,         0.014101,                0,         0.032656,         0.015586,          0.21808,        0.0057389
    1,    18,           1.0642,           1.0327,         0.031473,         0.028091,         0.038156,         0.020264,                0,         0.035136,         0.018467,         0.026788,                0,         0.046047,         0.024278,          0.25299,        0.0066577
    1,    19,          0.84863,          0.81669,         0.031939,         0.024974,         0.033931,         0.015208,                0,         0.033762,         0.016324,         0.020834,                0,         0.042389,         0.021075,          0.25491,        0.0067081
    1,    20,          0.90039,          0.86604,         0.034347,         0.024788,         0.034941,         0.013095,                0,         0.035312,         0.016136,         0.017412,                0,         0.045242,         0.020885,          0.26423,        0.0069535
    1,    21,          0.65105,          0.61893,         0.032124,         0.020677,         0.029539,         0.011376,                0,         0.029048,         0.013474,         0.015503,                0,         0.037967,         0.017823,          0.25503,        0.0067113
    1,    22,          0.74121,          0.70988,         0.031338,         0.022319,         0.031634,          0.01269,                0,         0.030984,         0.014558,         0.017354,                0,         0.040378,         0.019244,          0.25211,        0.0066345
    1,    23,          0.88467,          0.85582,         0.028851,         0.025668,         0.034734,            0.014,                0,         0.036169,         0.016723,         0.018386,                0,         0.044588,         0.020991,          0.24229,        0.0063759
    1,    24,          0.74073,          0.71369,         0.027037,         0.022411,         0.031719,         0.011409,                0,         0.032313,         0.014574,         0.015049,                0,         0.041325,         0.018791,           0.2345,         0.006171
    1,    25,          0.77073,          0.74645,          0.02428,         0.022695,         0.032439,         0.011618,                0,         0.032665,         0.014761,         0.015292,                0,         0.042295,         0.019196,          0.22231,        0.0058504
    1,    26,          0.66488,          0.64365,          0.02123,          0.02209,         0.030123,         0.012767,                0,         0.030481,         0.014416,         0.016065,                0,         0.038623,         0.018229,          0.20784,        0.0054694
    1,    27,          0.73889,          0.72158,         0.017315,         0.021761,         0.031894,         0.010875,                0,         0.031558,         0.014144,         0.014087,                0,         0.041882,         0.018657,          0.18755,        0.0049355
    1,    28,          0.59507,          0.58253,         0.012543,          0.01969,         0.028657,         0.010349,                0,         0.028097,         0.012815,         0.013529,                0,         0.037357,         0.016962,          0.15962,        0.0042005
    1,    29,          0.69799,           0.6906,        0.0073931,         0.022465,         0.031202,         0.011977,                0,         0.031904,         0.014627,         0.015336,                0,         0.040473,         0.018603,          0.12252,        0.0032243
    1,    30,          0.66708,          0.66469,        0.0023917,         0.021033,         0.030611,         0.010053,                0,         0.030916,         0.013656,         0.013353,                0,         0.040248,         0.017867,          0.06947,        0.0018282
    1,    31,          0.69359,          0.69321,       0.00037265,         0.021745,         0.031261,         0.011817,                0,         0.030681,         0.014166,         0.015072,                0,         0.040649,         0.018574,         0.024939,       0.00065629
    1,    32,          0.64226,          0.64178,       0.00048092,         0.021439,         0.030079,         0.011996,                0,         0.029938,         0.013978,         0.015043,                0,         0.038927,          0.01799,         0.029736,       0.00078253
    1,    33,          0.50893,          0.50657,        0.0023636,         0.018675,         0.026723,         0.010327,                0,         0.026189,         0.012172,         0.013159,                0,         0.034655,         0.015938,         0.068506,        0.0018028
    1,    34,          0.55413,          0.54763,        0.0064966,         0.020418,         0.027785,         0.012311,                0,         0.027714,         0.013342,         0.015419,                0,         0.035396,         0.016938,           0.1144,        0.0030106
    1,    35,           0.4651,          0.45489,         0.010218,          0.01784,         0.025323,         0.011045,                0,         0.023956,         0.011667,         0.014188,                0,         0.032206,         0.015465,          0.14331,        0.0037713
    1,    36,          0.55049,          0.53679,         0.013699,         0.019753,         0.027509,         0.010396,                0,         0.028175,         0.012857,         0.013402,                0,         0.035723,         0.016375,          0.16692,        0.0043926
    1,    37,          0.68245,          0.66699,         0.015453,         0.021464,         0.030664,        0.0094939,                0,         0.032237,          0.01391,         0.012358,                0,         0.040609,         0.017656,          0.17728,        0.0046653
    1,    38,           0.6342,          0.62025,         0.013943,         0.019684,          0.02957,        0.0091956,                0,         0.029123,         0.012773,         0.011713,                0,         0.039216,         0.016976,          0.16815,         0.004425
    1,    39,          0.56521,          0.55644,        0.0087758,         0.019378,         0.028008,        0.0096918,                0,         0.028095,         0.012596,         0.012272,                0,         0.036809,          0.01636,          0.13314,        0.0035037
    1,    40,          0.53061,           0.5258,        0.0048175,         0.019276,         0.027226,        0.0094323,                0,         0.028135,         0.012522,         0.011924,                0,         0.035782,         0.015902,         0.098804,        0.0026001
    1,    41,          0.55026,          0.54807,         0.002196,         0.018934,         0.027796,        0.0082307,                0,         0.028566,         0.012266,         0.010463,                0,         0.037006,         0.015823,          0.06665,         0.001754
    1,    42,          0.52899,          0.52872,        0.0002715,         0.018951,         0.027301,        0.0097416,                0,         0.027239,         0.012327,         0.012492,                0,         0.035717,          0.01607,         0.022742,       0.00059847
    1,    43,          0.52735,          0.52733,       2.5422e-05,         0.019051,         0.027265,        0.0093268,                0,         0.027802,         0.012376,         0.011866,                0,         0.035857,         0.015908,        0.0068848,       0.00018118
    1,    44,          0.47003,          0.46906,       0.00097388,         0.017744,         0.025715,        0.0089326,                0,         0.025673,         0.011535,         0.011324,                0,         0.033778,         0.015034,         0.042639,        0.0011221
    1,    45,          0.57744,          0.57556,        0.0018817,         0.019855,         0.028485,        0.0088974,                0,         0.029717,         0.012871,         0.011495,                0,         0.037719,         0.016405,         0.061877,        0.0016284
    1,    46,          0.46893,          0.46761,        0.0013165,         0.017848,         0.025675,        0.0076009,                0,          0.02707,         0.011557,        0.0094998,                0,         0.034224,         0.014575,         0.051514,        0.0013556
    1,    47,          0.47519,           0.4741,        0.0010875,          0.01797,         0.025853,         0.008196,                0,         0.026766,         0.011654,         0.010076,                0,         0.034329,         0.014802,         0.046912,        0.0012345
    1,    48,          0.48647,          0.48599,       0.00047834,         0.017725,         0.026175,        0.0068243,                0,         0.027535,         0.011453,        0.0087131,                0,          0.03512,         0.014611,         0.030334,       0.00079828
    1,    49,          0.53176,          0.53167,       8.4836e-05,         0.018315,         0.027377,        0.0075528,                0,         0.028002,         0.011852,        0.0093335,                0,         0.036683,         0.015339,         0.013013,       0.00034244
    1,    50,          0.52966,          0.52964,       2.3813e-05,         0.018875,         0.027325,        0.0071606,                0,         0.029418,         0.012193,        0.0089507,                0,         0.036695,         0.015215,        0.0059448,       0.00015644
    1,    51,          0.43704,          0.43684,       0.00019699,         0.015617,         0.024816,        0.0055842,                0,         0.024647,         0.010077,        0.0073643,                0,         0.033485,         0.013617,          0.01781,       0.00046869
    1,    52,          0.46798,          0.46784,       0.00014158,         0.017146,         0.025681,        0.0069068,                0,         0.026361,         0.011089,        0.0088844,                0,         0.034381,         0.014422,         0.016309,       0.00042917
    1,    53,          0.41992,          0.41968,       0.00024601,         0.016384,         0.024324,        0.0066051,                0,         0.025185,         0.010597,        0.0083022,                0,         0.032589,         0.013631,         0.021216,       0.00055831
    1,    54,          0.43827,          0.43805,       0.00021785,         0.017552,          0.02485,        0.0078573,                0,         0.026276,         0.011378,         0.009862,                0,         0.032951,         0.014271,         0.020667,       0.00054386
    1,    55,          0.41287,          0.41266,       0.00020935,         0.016835,         0.024119,         0.008106,                0,          0.02469,         0.010932,        0.0098845,                0,         0.031896,         0.013927,         0.019897,       0.00052362
    1,    56,          0.39709,          0.39664,       0.00044515,          0.01681,         0.023646,         0.008279,                0,         0.024488,         0.010922,         0.010013,                0,         0.031179,         0.013731,         0.029895,       0.00078671
    1,    57,          0.44124,          0.44077,       0.00047579,         0.017253,         0.024927,         0.007853,                0,         0.025714,         0.011189,         0.010058,                0,         0.033008,         0.014355,         0.030225,       0.00079538
    1,    58,          0.35987,          0.35892,       0.00095008,          0.01592,         0.022494,        0.0083525,                0,          0.02273,         0.010361,         0.010273,                0,         0.029435,         0.013236,          0.04342,        0.0011426
    1,    59,          0.40065,          0.39933,        0.0013221,         0.016399,         0.023727,        0.0082099,                0,         0.023769,          0.01066,         0.010109,                0,         0.031267,         0.013792,         0.050952,        0.0013408
    1,    60,          0.37892,          0.37631,        0.0026067,         0.015403,         0.023033,        0.0073193,                0,         0.022678,        0.0099989,        0.0093638,                0,          0.03048,         0.013281,         0.072278,         0.001902
    1,    61,          0.32635,          0.32312,        0.0032267,         0.015016,         0.021343,        0.0078357,                0,         0.021478,        0.0097713,         0.010194,                0,         0.027784,         0.012659,         0.080896,        0.0021288
    1,    62,          0.34248,          0.34029,        0.0021874,         0.014722,         0.021902,        0.0068992,                0,         0.021763,        0.0095542,        0.0085778,                0,         0.029073,          0.01255,         0.066626,        0.0017533
    1,    63,          0.31815,          0.31638,        0.0017628,         0.013957,         0.021119,        0.0065109,                0,         0.020658,        0.0090563,        0.0081181,                0,         0.028073,         0.012064,         0.058582,        0.0015416
    1,    64,          0.29072,          0.29009,       0.00062329,          0.01423,         0.020223,        0.0073607,                0,         0.020411,        0.0092574,        0.0091135,                0,           0.0265,         0.011871,         0.034607,       0.00091071
    1,    65,          0.36348,          0.36346,       1.6187e-05,         0.016014,         0.022636,        0.0079866,                0,         0.023238,         0.010408,        0.0096461,                0,         0.029829,         0.013158,        0.0049194,       0.00012946
    1,    66,          0.26953,          0.26945,       8.4827e-05,         0.014452,          0.01949,        0.0086933,                0,         0.019635,        0.0094428,         0.010586,                0,         0.024917,         0.011834,        0.0092285,       0.00024286
    1,    67,           0.2703,          0.27024,       6.3811e-05,          0.01285,         0.019518,        0.0064347,                0,         0.018624,         0.008353,        0.0081753,                0,         0.025762,         0.011312,         0.009668,       0.00025442
    1,    68,          0.30119,          0.30096,       0.00023011,         0.014078,         0.020598,        0.0067359,                0,         0.020686,        0.0091408,        0.0086585,                0,         0.027178,         0.011945,         0.020728,       0.00054546
    1,    69,          0.24459,          0.24421,       0.00037502,         0.012771,         0.018555,        0.0071742,                0,         0.017809,        0.0083277,        0.0091691,                0,         0.024051,         0.011073,         0.027515,       0.00072407
    1,    70,          0.24295,          0.24195,       0.00099902,         0.012715,         0.018469,        0.0063451,                0,         0.018447,        0.0082641,        0.0083688,                0,         0.024188,         0.010852,         0.044543,        0.0011722
    1,    71,          0.32042,          0.31808,        0.0023377,         0.014086,         0.021176,        0.0061578,                0,         0.021221,        0.0091263,        0.0076413,                0,         0.028274,         0.011972,         0.068811,        0.0018108
    1,    72,          0.24844,          0.24594,        0.0024935,         0.012706,          0.01862,        0.0060786,                0,          0.01867,        0.0082496,         0.007745,                0,         0.024592,         0.010779,         0.070532,        0.0018561
    1,    73,          0.23058,          0.22995,       0.00062908,         0.012378,         0.018005,        0.0062194,                0,         0.017921,        0.0080466,        0.0078489,                0,         0.023675,         0.010508,         0.033496,       0.00088148
    1,    74,          0.24357,          0.24351,       5.5364e-05,         0.013087,         0.018528,        0.0061651,                0,         0.019316,        0.0084938,        0.0077783,                0,          0.02445,         0.010743,        0.0084351,       0.00022198
    1,    75,            0.226,          0.22495,        0.0010547,         0.012038,         0.017808,        0.0057151,                0,         0.017728,        0.0078144,        0.0075436,                0,          0.02348,         0.010341,         0.045313,        0.0011924
    1,    76,          0.23807,          0.23562,         0.002454,         0.012279,         0.018225,        0.0060427,                0,         0.017891,         0.007978,        0.0076895,                0,         0.024039,         0.010576,         0.070471,        0.0018545
    1,    77,          0.20831,          0.20617,        0.0021385,         0.011599,         0.017048,        0.0058408,                0,         0.016781,        0.0075406,        0.0075718,                0,         0.022375,        0.0099822,         0.065454,        0.0017225
    1,    78,          0.22081,          0.22047,       0.00034054,          0.01166,          0.01763,        0.0055584,                0,         0.017151,        0.0075698,        0.0070989,                0,         0.023349,         0.010149,         0.025391,       0.00066817
    1,    79,          0.19612,           0.1956,       0.00051984,         0.011585,         0.016606,        0.0060113,                0,         0.016601,        0.0075374,        0.0076628,                0,         0.021704,        0.0097891,         0.032446,       0.00085385
    1,    80,          0.20046,          0.19806,        0.0024038,         0.011727,          0.01671,        0.0061196,                0,         0.016774,        0.0076312,         0.007828,                0,         0.021803,        0.0098769,         0.069556,        0.0018304
    1,    81,            0.216,          0.21243,        0.0035699,         0.011859,         0.017305,        0.0066257,                0,          0.01657,        0.0077318,        0.0085072,                0,         0.022447,         0.010318,         0.084827,        0.0022323
    1,    82,           0.1932,          0.19055,        0.0026505,         0.011347,          0.01639,        0.0062924,                0,         0.015895,        0.0073959,        0.0079621,                0,         0.021291,        0.0097511,         0.072705,        0.0019133
    1,    83,          0.19716,          0.19681,       0.00035393,         0.011617,         0.016657,        0.0069886,                0,         0.015782,        0.0075902,        0.0088495,                0,          0.02137,         0.010073,         0.025256,       0.00066464
    1,    84,          0.19486,          0.19471,       0.00014786,         0.011857,         0.016568,        0.0069179,                0,         0.016303,        0.0077403,        0.0086865,                0,         0.021298,         0.009995,         0.016907,       0.00044491
    1,    85,          0.17867,          0.17823,       0.00043834,         0.010969,         0.015851,        0.0060773,                0,         0.015372,        0.0071498,        0.0075845,                0,         0.020631,        0.0094051,         0.029858,       0.00078575
    1,    86,          0.17891,           0.1787,       0.00020858,         0.011087,         0.015872,        0.0061405,                0,          0.01554,        0.0072267,        0.0080842,                0,          0.02049,        0.0095247,         0.020435,       0.00053775
    1,    87,          0.19941,          0.19934,       7.1542e-05,         0.011786,         0.016764,        0.0065095,                0,         0.016534,        0.0076812,        0.0080416,                0,         0.021811,         0.009951,        0.0092529,        0.0002435
    1,    88,          0.21424,          0.21402,        0.0002218,          0.01206,          0.01737,        0.0068159,                0,          0.01678,        0.0078654,        0.0085356,                0,         0.022532,         0.010356,         0.020068,       0.00052811
    1,    89,          0.18053,          0.18022,       0.00030936,         0.011445,         0.015939,        0.0065505,                0,          0.01585,        0.0074669,        0.0079876,                0,         0.020623,        0.0095368,         0.024304,       0.00063958
    1,    90,          0.15387,          0.15374,       0.00013573,           0.0105,         0.014722,        0.0074802,                0,         0.013217,        0.0068992,          0.00964,                0,         0.018115,        0.0092516,         0.014453,       0.00038035
    1,    91,          0.12299,          0.12296,       2.6027e-05,        0.0097621,         0.013166,        0.0062846,                0,         0.012892,        0.0063922,         0.007606,                0,         0.016652,        0.0080859,        0.0068604,       0.00018054
    1,    92,          0.13545,           0.1354,       5.0113e-05,          0.01036,         0.013816,        0.0063678,                0,         0.013953,        0.0067735,        0.0077789,                0,         0.017556,         0.008445,        0.0066528,       0.00017507
    1,    93,          0.19073,          0.19063,       0.00010074,         0.011497,         0.016393,        0.0062813,                0,         0.016192,         0.007491,        0.0078962,                0,         0.021318,        0.0097382,         0.011707,       0.00030807
    1,    94,           0.1866,          0.18651,       9.0359e-05,         0.011727,         0.016215,        0.0080166,                0,         0.015067,        0.0076945,         0.010243,                0,         0.020128,         0.010124,         0.012439,       0.00032734
    1,    95,          0.13749,          0.13737,       0.00011229,         0.010042,         0.013916,        0.0058728,                0,         0.013794,        0.0065557,        0.0076829,                0,         0.017744,        0.0084755,         0.013538,       0.00035625
    1,    96,          0.13423,          0.13377,       0.00046095,        0.0099094,         0.013733,        0.0057197,                0,          0.01368,        0.0064666,        0.0072156,                0,         0.017648,        0.0082879,         0.029285,       0.00077065
    1,    97,          0.16378,          0.16367,       0.00011854,         0.010633,          0.01519,        0.0060591,                0,         0.014749,        0.0069361,        0.0076368,                0,         0.019644,        0.0090936,         0.015454,       0.00040669
    1,    98,          0.18301,          0.18296,       5.2713e-05,         0.011419,          0.01606,        0.0058895,                0,         0.016395,        0.0074281,        0.0076408,                0,         0.020917,        0.0095192,        0.0097534,       0.00025667
    1,    99,          0.13016,          0.12931,       0.00084913,        0.0099541,         0.013502,        0.0060182,                0,         0.013496,        0.0065049,        0.0075861,                0,         0.017163,        0.0082497,         0.041467,        0.0010912
    1,   100,           0.1202,          0.11824,        0.0019551,        0.0095005,         0.012911,        0.0061813,                0,         0.012488,         0.006223,        0.0074781,                0,         0.016321,        0.0079332,         0.062854,        0.0016541
    1,   101,          0.13052,          0.12795,        0.0025707,         0.010001,          0.01343,        0.0073427,                0,         0.012394,        0.0065789,        0.0093841,                0,         0.016231,        0.0085384,         0.072241,        0.0019011
    1,   102,          0.15302,          0.15223,       0.00078836,         0.010895,         0.014649,        0.0079643,                0,         0.013533,        0.0071659,         0.010299,                0,         0.017671,        0.0093234,         0.039551,        0.0010408
    1,   103,          0.16191,           0.1617,       0.00021783,         0.010536,         0.015098,        0.0059385,                0,         0.014675,         0.006871,        0.0076904,                0,          0.01949,        0.0090603,         0.019153,       0.00050402
    1,   104,          0.13289,          0.13053,          0.00236,        0.0099964,         0.013565,        0.0070757,                0,         0.012625,        0.0065669,        0.0092466,                0,         0.016513,        0.0085864,         0.069214,        0.0018214
    1,   105,          0.12901,          0.12632,         0.002687,        0.0097361,         0.013345,        0.0055405,                0,         0.013512,        0.0063509,        0.0071406,                0,         0.017101,        0.0080807,         0.073926,        0.0019454
    1,   106,         0.091667,         0.090069,        0.0015974,        0.0084635,         0.011268,         0.005416,                0,         0.011206,        0.0055408,        0.0073145,                0,         0.013896,        0.0070702,          0.05686,        0.0014963
    1,   107,          0.11058,          0.11026,       0.00032056,        0.0090009,         0.012468,         0.005576,                0,         0.012083,        0.0058864,        0.0072687,                0,         0.015741,          0.00767,          0.02478,       0.00065211
    1,   108,          0.13101,          0.13066,       0.00035113,        0.0099313,         0.013572,        0.0059159,                0,         0.013545,         0.006487,        0.0075296,                0,          0.01729,        0.0082731,         0.025635,        0.0006746
    1,   109,          0.14508,           0.1433,        0.0017841,         0.010548,         0.014213,        0.0069597,                0,         0.013778,        0.0069126,        0.0086357,                0,         0.017796,        0.0088106,         0.060181,        0.0015837
    1,   110,          0.10109,         0.099953,        0.0011415,        0.0086807,          0.01187,         0.005468,                0,         0.011572,          0.00568,        0.0069585,                0,         0.014971,          0.00731,         0.047693,        0.0012551
    1,   111,           0.1174,          0.11727,       0.00013253,        0.0094837,         0.012858,        0.0058061,                0,         0.012794,        0.0061999,        0.0073295,                0,         0.016302,        0.0078772,          0.01582,       0.00041632
    1,   112,         0.089061,          0.08905,       1.0959e-05,         0.008352,         0.011204,        0.0055923,                0,         0.010836,         0.005476,        0.0070327,                0,         0.013929,        0.0069871,        0.0039062,        0.0001028
    1,   113,         0.098421,         0.098117,       0.00030477,        0.0086764,         0.011761,        0.0057155,                0,         0.011341,        0.0056856,        0.0076824,                0,         0.014481,        0.0073877,         0.024731,       0.00065083
    1,   114,         0.076769,         0.076649,       0.00011982,        0.0077169,         0.010395,        0.0051921,                0,        0.0099893,        0.0050605,        0.0066806,                0,         0.012851,        0.0065104,          0.01554,       0.00040894
    1,   115,         0.094482,         0.094413,       6.8888e-05,        0.0085168,         0.011537,        0.0052929,                0,         0.011418,        0.0055704,        0.0068554,                0,         0.014512,        0.0071223,         0.011096,       0.00029201
    1,   116,          0.10306,          0.10251,       0.00055426,         0.008727,         0.012021,         0.005296,                0,         0.011815,        0.0057036,        0.0065811,                0,         0.015349,          0.00731,         0.033386,       0.00087858
    1,   117,          0.11019,          0.10917,        0.0010157,        0.0090546,         0.012406,        0.0048405,                0,         0.012847,        0.0058959,        0.0059539,                0,          0.01614,        0.0073648,          0.04541,         0.001195
    1,   118,         0.089919,         0.089557,       0.00036197,        0.0080543,         0.011236,        0.0044167,                0,         0.011328,        0.0052483,        0.0056843,                0,         0.014519,        0.0067344,         0.026184,       0.00068905
    1,   119,         0.077879,         0.077767,       0.00011235,        0.0078506,          0.01047,        0.0049123,                0,         0.010495,        0.0051358,        0.0061771,                0,         0.013189,        0.0064555,         0.014795,       0.00038934
    1,   120,          0.11626,          0.11624,       2.1657e-05,         0.009226,         0.012801,        0.0050513,                0,         0.012983,        0.0060115,        0.0064585,                0,         0.016547,        0.0076686,        0.0056641,       0.00014905
    1,   121,         0.080014,         0.079767,       0.00024711,        0.0078444,         0.010604,        0.0049189,                0,         0.010477,        0.0051321,        0.0062259,                0,          0.01337,        0.0065321,         0.022156,       0.00058305
    1,   122,          0.10362,          0.10308,       0.00053738,        0.0091927,         0.012055,        0.0062373,                0,         0.011853,          0.00603,        0.0079987,                0,         0.014782,        0.0075937,         0.032642,       0.00085899
    1,   123,          0.08272,         0.081356,        0.0013635,         0.007845,         0.010709,        0.0053131,                0,         0.010124,        0.0051456,        0.0069364,                0,         0.013214,        0.0067168,         0.052588,        0.0013839
    1,   124,         0.090943,          0.08968,         0.001263,        0.0084423,         0.011244,          0.00567,                0,         0.010937,        0.0055358,        0.0073579,                0,         0.013838,        0.0070652,         0.050537,        0.0013299
    1,   125,         0.095956,         0.095481,       0.00047497,        0.0091133,         0.011602,        0.0064266,                0,         0.011531,         0.005986,        0.0079762,                0,         0.014089,        0.0073549,         0.030872,       0.00081241
    1,   126,         0.052775,         0.052695,       8.0453e-05,        0.0064403,        0.0086189,        0.0046461,                0,         0.008055,        0.0042337,        0.0060693,                0,         0.010392,         0.005487,         0.012073,        0.0003177
    1,   127,         0.063595,         0.063555,        4.058e-05,        0.0068258,        0.0094655,        0.0041799,                0,        0.0092072,        0.0044623,        0.0055124,                0,         0.011953,        0.0058219,        0.0085205,       0.00022422
    1,   128,         0.081538,         0.081188,       0.00034956,        0.0077796,         0.010698,        0.0044278,                0,         0.010796,        0.0050747,        0.0055598,                0,         0.013771,        0.0064436,         0.026501,       0.00069741
    1,   129,         0.070871,         0.070067,       0.00080385,        0.0072738,        0.0099386,        0.0045463,                0,        0.0097286,        0.0047583,        0.0057745,                0,         0.012556,        0.0061103,         0.040417,        0.0010636
    1,   130,         0.073606,         0.072879,       0.00072691,        0.0075831,         0.010136,        0.0047755,                0,          0.01011,        0.0049618,        0.0061031,                0,         0.012715,        0.0062729,         0.038269,        0.0010071
    1,   131,         0.099743,         0.099483,       0.00026045,         0.008018,         0.011842,        0.0044998,                0,         0.011184,         0.005228,        0.0057417,                0,         0.015388,        0.0070433,         0.022107,       0.00058176
    1,   132,         0.090895,          0.09074,       0.00015511,        0.0083616,          0.01131,        0.0047832,                0,         0.011582,        0.0054552,        0.0059313,                0,         0.014539,        0.0068234,         0.017456,       0.00045937
    1,   133,         0.075454,         0.075447,       7.6542e-06,        0.0075462,         0.010313,        0.0045534,                0,          0.01024,         0.004931,        0.0057389,                0,         0.013132,        0.0062902,        0.0034546,        9.091e-05
    1,   134,         0.064999,         0.064868,       0.00013132,        0.0069104,        0.0095628,        0.0044212,                0,        0.0091506,         0.004524,        0.0057483,                0,            0.012,        0.0059162,         0.015906,       0.00041857
    1,   135,         0.065317,         0.065091,       0.00022647,        0.0071406,        0.0095792,        0.0047997,                0,        0.0092474,        0.0046824,         0.006086,                0,         0.011875,        0.0059869,         0.021118,       0.00055574
    1,   136,         0.078794,         0.078538,       0.00025536,        0.0076644,         0.010522,        0.0041601,                0,         0.010818,        0.0049928,        0.0053159,                0,         0.013599,         0.006305,         0.022595,       0.00059461
    1,   137,         0.044475,         0.044258,       0.00021732,         0.005551,        0.0078989,        0.0033794,                0,        0.0075056,        0.0036283,        0.0044494,                0,         0.010036,        0.0048286,         0.020374,       0.00053615
    1,   138,         0.060764,         0.060705,       5.8573e-05,        0.0065473,        0.0092508,        0.0042121,                0,         0.008649,        0.0042871,        0.0054194,                0,         0.011669,        0.0056961,        0.0098755,       0.00025988
    1,   139,         0.072911,         0.072897,       1.4006e-05,        0.0073326,         0.010137,        0.0044463,                0,        0.0099303,        0.0047922,        0.0057824,                0,         0.012851,        0.0062113,        0.0050293,       0.00013235
    1,   140,         0.058406,         0.058391,       1.5007e-05,        0.0066112,        0.0090728,        0.0043312,                0,        0.0086631,        0.0043315,        0.0056757,                0,         0.011288,        0.0056544,        0.0047241,       0.00012432
    1,   141,         0.056338,         0.056287,        5.074e-05,        0.0065297,        0.0089079,        0.0042861,                0,        0.0085489,        0.0042783,        0.0055034,                0,         0.011113,        0.0055389,        0.0099854,       0.00026277
    1,   142,         0.060791,         0.060757,       3.3888e-05,         0.006805,        0.0092548,        0.0040234,                0,        0.0093084,        0.0044439,        0.0050374,                0,         0.011828,        0.0056218,        0.0079549,       0.00020934
    2,     1,         0.048857,         0.048854,       3.0422e-06,        0.0063122,        0.0082988,        0.0039613,                0,        0.0084281,        0.0041298,        0.0050762,                0,         0.010376,        0.0051508,        0.0021362,       5.6217e-05
    2,     2,         0.064318,         0.064295,       2.2486e-05,        0.0069652,        0.0095205,        0.0044699,                0,         0.009211,        0.0045603,        0.0059029,                0,         0.011868,        0.0059237,        0.0060913,        0.0001603
    2,     3,         0.069664,         0.069604,       5.9763e-05,        0.0074346,        0.0099057,        0.0046494,                0,        0.0099413,        0.0048636,        0.0059052,                0,         0.012452,         0.006119,         0.010291,        0.0002708
    2,     4,         0.050631,         0.050498,       0.00013253,         0.006368,        0.0084374,        0.0040312,                0,        0.0084711,        0.0041674,        0.0050711,                0,         0.010588,        0.0052199,         0.016162,       0.00042532
