epoch, batch, loss, loss_f, loss_e, f_mae, f_rmse, H_f_mae, B_f_mae, C_f_mae, psavg_f_mae, H_f_rmse, B_f_rmse, C_f_rmse, psavg_f_rmse, e_mae, e/N_mae
    1,    12,          0.89911,          0.88468,          0.01443,         0.025993,         0.035345,         0.015412,                0,         0.035516,         0.016976,         0.020499,                0,          0.04467,         0.021723,          0.17144,        0.0045115
    1,    13,          0.77342,           0.7543,         0.019125,         0.023383,         0.032637,         0.012885,                0,         0.032832,         0.015239,         0.016846,                0,         0.042052,         0.019633,          0.19736,        0.0051938
    1,    14,          0.72529,          0.70293,         0.022365,         0.022567,         0.031506,         0.013111,                0,         0.031077,          0.01473,         0.017207,                0,         0.040243,          0.01915,          0.21301,        0.0056056
    1,    15,          0.77552,          0.74693,         0.028589,         0.023639,         0.032477,         0.013955,                0,         0.032354,         0.015436,         0.018307,                0,          0.04126,         0.019856,          0.24127,        0.0063493
    1,    16,          0.77454,           0.7437,         0.030839,         0.023797,         0.032407,         0.012789,                0,         0.033705,         0.015498,         0.016279,                0,         0.041915,         0.019398,          0.25071,        0.0065976
    1,    17,          0.58376,          0.55571,         0.028048,          0.02011,         0.028013,         0.011072,                0,         0.028244,         0.013105,         0.014409,                0,         0.036113,          0.01684,          0.23887,         0.006286
    1,    18,          0.71821,           0.6892,         0.029013,         0.022459,         0.031197,         0.011794,                0,         0.032058,         0.014617,         0.015898,                0,          0.04027,         0.018723,           0.2431,        0.0063974
    1,    19,          0.75923,          0.73823,         0.020994,         0.022404,         0.032287,          0.01192,                0,         0.031839,         0.014586,          0.01562,                0,         0.041965,         0.019195,          0.20681,        0.0054424
    1,    20,           0.6917,          0.67962,         0.012075,         0.022025,         0.030979,         0.011153,                0,         0.031809,         0.014321,          0.01445,                0,         0.040441,         0.018297,          0.15675,         0.004125
    1,    21,          0.67344,          0.66753,        0.0059081,         0.021039,         0.030702,         0.010864,                0,         0.030195,         0.013687,         0.014491,                0,         0.040025,         0.018172,          0.10957,        0.0028834
    1,    22,          0.67099,          0.66933,        0.0016657,         0.021569,         0.030744,          0.01119,                0,         0.030911,         0.014034,         0.014639,                0,         0.040037,         0.018225,         0.057874,         0.001523
    1,    23,          0.63626,          0.63623,       3.1167e-05,         0.021389,         0.029974,         0.011967,                0,         0.029868,         0.013945,         0.015516,                0,         0.038605,          0.01804,        0.0060547,       0.00015933
    1,    24,          0.61569,          0.61473,       0.00095982,         0.020828,         0.029463,         0.012124,                0,         0.028662,         0.013595,         0.015216,                0,          0.03796,         0.017725,         0.042993,        0.0011314
    1,    25,          0.60687,          0.60437,        0.0024925,         0.020603,         0.029214,          0.01258,                0,         0.027823,         0.013468,         0.015751,                0,         0.037393,         0.017715,         0.069788,        0.0018365
    1,    26,          0.67245,          0.66919,        0.0032646,         0.022078,          0.03074,         0.011664,                0,         0.031451,         0.014372,           0.0156,                0,         0.039704,         0.018435,         0.081384,        0.0021417
    1,    27,          0.66136,          0.65749,        0.0038713,         0.021207,          0.03047,         0.011602,                0,         0.029852,         0.013818,         0.015363,                0,         0.039391,         0.018251,         0.088696,        0.0023341
    1,    28,          0.66668,          0.66067,        0.0060111,         0.021623,         0.030544,         0.011589,                0,         0.030654,         0.014081,         0.014847,                0,         0.039676,         0.018174,          0.10997,         0.002894
    1,    29,          0.60003,          0.59439,        0.0056414,         0.021085,         0.028971,         0.011878,                0,         0.029371,          0.01375,         0.015476,                0,         0.037138,         0.017538,          0.10693,         0.002814
    1,    30,          0.59031,          0.58504,        0.0052745,         0.019987,         0.028743,         0.009771,                0,         0.029181,         0.012984,         0.013229,                0,         0.037579,         0.016936,          0.10364,        0.0027273
    1,    31,          0.59474,          0.58997,        0.0047753,         0.020956,         0.028863,          0.01118,                0,         0.029755,         0.013645,          0.01435,                0,         0.037384,         0.017245,         0.098621,        0.0025953
    1,    32,          0.54095,          0.53611,        0.0048439,         0.019003,         0.027514,        0.0095272,                0,         0.027532,         0.012353,         0.012146,                0,         0.036133,         0.016093,         0.098535,         0.002593
    1,    33,          0.60828,          0.60556,        0.0027123,         0.019838,         0.029243,        0.0095544,                0,         0.029094,         0.012883,         0.011899,                0,         0.038695,         0.016865,         0.074121,        0.0019506
    1,    34,          0.60382,          0.60171,        0.0021125,         0.020096,         0.029149,        0.0089793,                0,         0.030102,         0.013027,         0.011253,                0,         0.038735,         0.016663,          0.06554,        0.0017247
    1,    35,          0.47019,          0.46868,        0.0015109,         0.017409,         0.025726,        0.0083317,                0,         0.025578,         0.011303,         0.010652,                0,         0.033991,         0.014881,         0.054492,         0.001434
    1,    36,          0.59185,           0.5917,       0.00014345,         0.020013,         0.028906,        0.0092464,                0,         0.029704,         0.012983,         0.011665,                0,         0.038277,         0.016647,         0.016309,       0.00042917
    1,    37,          0.55223,           0.5522,       3.0414e-05,         0.018815,         0.027924,        0.0084788,                0,         0.028118,         0.012199,         0.011162,                0,         0.037006,         0.016056,         0.006311,       0.00016608
    1,    38,          0.55528,          0.55499,       0.00028912,         0.018971,         0.027995,        0.0082226,                0,         0.028645,         0.012289,         0.010689,                0,         0.037232,         0.015974,         0.023499,       0.00061838
    1,    39,          0.50817,          0.50703,        0.0011402,         0.017642,         0.026758,        0.0078406,                0,         0.026463,         0.011435,         0.010072,                0,         0.035624,         0.015232,         0.047998,        0.0012631
    1,    40,          0.48783,            0.486,        0.0018318,         0.018202,         0.026197,        0.0084703,                0,         0.026961,          0.01181,          0.01097,                0,         0.034578,         0.015183,         0.060156,        0.0015831
    1,    41,          0.50382,          0.50179,        0.0020306,         0.018322,         0.026619,        0.0076064,                0,         0.027966,         0.011858,        0.0097144,                0,         0.035516,         0.015077,         0.063208,        0.0016634
    1,    42,          0.41229,          0.41109,        0.0011973,         0.016416,         0.024094,        0.0074348,                0,         0.024499,         0.010645,        0.0097321,                0,         0.031902,         0.013878,         0.047522,        0.0012506
    1,    43,          0.39357,           0.3931,        0.0004677,         0.016559,         0.023561,         0.007242,                0,         0.024944,         0.010729,        0.0095138,                0,         0.031197,          0.01357,          0.02937,        0.0007729
    1,    44,          0.43147,          0.43131,       0.00015491,         0.016791,         0.024679,        0.0073261,                0,         0.025309,         0.010878,        0.0095115,                0,         0.032799,         0.014104,         0.017432,       0.00045873
    1,    45,          0.45272,           0.4526,       0.00012094,         0.017123,         0.025281,        0.0073469,                0,         0.025922,          0.01109,        0.0091635,                0,         0.033746,         0.014303,          0.01217,       0.00032027
    1,    46,          0.36244,          0.36093,        0.0015147,         0.015032,         0.022576,        0.0062718,                0,         0.022915,        0.0097291,        0.0079628,                0,         0.030188,         0.012717,         0.054712,        0.0014398
    1,    47,          0.40817,           0.4052,        0.0029707,         0.016441,          0.02392,        0.0075759,                0,         0.024419,         0.010665,        0.0097061,                0,          0.03166,         0.013789,         0.077576,        0.0020415
    1,    48,          0.36059,          0.35739,        0.0031926,         0.015944,         0.022465,        0.0077439,                0,         0.023323,         0.010356,        0.0098338,                0,         0.029527,          0.01312,         0.080298,        0.0021131
    1,    49,           0.3864,          0.38531,        0.0010862,         0.016349,         0.023326,        0.0078613,                0,         0.023989,         0.010617,        0.0095227,                0,         0.030857,          0.01346,         0.046851,        0.0012329
    1,    50,          0.31533,          0.31479,       0.00053741,         0.015309,         0.021084,        0.0088218,                0,         0.021147,        0.0099895,         0.010858,                0,         0.027175,         0.012678,         0.032532,        0.0008561
    1,    51,          0.33866,          0.33788,       0.00078536,         0.015127,         0.021843,        0.0080354,                0,         0.021509,         0.009848,        0.0099666,                0,         0.028586,         0.012851,         0.038037,         0.001001
    1,    52,          0.34288,          0.34186,         0.001022,         0.014818,         0.021971,        0.0067106,                0,         0.022115,        0.0096084,        0.0087681,                0,         0.029121,          0.01263,         0.043188,        0.0011365
    1,    53,          0.39883,          0.39775,        0.0010854,         0.015254,         0.023699,        0.0063874,                0,         0.023234,        0.0098737,        0.0084723,                0,         0.031663,         0.013379,         0.046777,         0.001231
    1,    54,          0.39856,          0.39802,       0.00053399,         0.015559,         0.023708,        0.0064999,                0,         0.023711,          0.01007,        0.0083421,                0,         0.031706,         0.013349,         0.032751,       0.00086188
    1,    55,          0.26414,          0.26363,       0.00051097,         0.013388,         0.019294,        0.0068567,                0,         0.019266,        0.0087076,        0.0089129,                0,         0.025215,         0.011376,         0.031177,       0.00082044
    1,    56,          0.34909,          0.34889,       0.00019658,         0.014913,         0.022196,        0.0060689,                0,         0.022873,        0.0096473,        0.0076227,                0,         0.029729,          0.01245,         0.018542,       0.00048796
    1,    57,          0.27648,          0.27644,       4.0841e-05,         0.013802,         0.019758,        0.0065565,                0,         0.020324,        0.0089601,        0.0082118,                0,         0.026096,         0.011436,        0.0088623,       0.00023322
    1,    58,          0.26746,          0.26742,       3.1369e-05,         0.013865,         0.019433,         0.007067,                0,         0.019984,         0.009017,        0.0087591,                0,         0.025465,         0.011408,        0.0064331,       0.00016929
    1,    59,          0.33623,           0.3362,       2.9792e-05,         0.014902,         0.021789,        0.0084482,                0,          0.02071,        0.0097196,          0.01044,                0,         0.028354,         0.012931,         0.006897,        0.0001815
    1,    60,          0.23835,           0.2381,       0.00025818,         0.012692,         0.018336,         0.008118,                0,         0.016809,        0.0083088,         0.010422,                0,         0.023261,         0.011228,         0.016187,       0.00042596
    1,    61,          0.24388,          0.24339,       0.00048621,         0.012935,         0.018539,        0.0065669,                0,         0.018667,        0.0084113,        0.0084794,                0,         0.024255,         0.010912,         0.031055,       0.00081723
    1,    62,          0.27598,          0.27573,       0.00025173,         0.013029,         0.019732,        0.0064509,                0,         0.018949,        0.0084665,        0.0085989,                0,         0.025947,         0.011515,         0.021521,       0.00056634
    1,    63,          0.22279,           0.2227,       8.8391e-05,           0.0126,         0.017734,        0.0065541,                0,         0.018041,        0.0081985,        0.0086985,                0,         0.023009,         0.010569,         0.010791,       0.00028397
    1,    64,          0.26158,          0.25916,        0.0024143,          0.01298,          0.01913,        0.0068114,                0,         0.018531,        0.0084475,        0.0091992,                0,         0.024883,         0.011361,         0.070142,        0.0018458
    1,    65,          0.28859,          0.28394,        0.0046569,         0.013528,         0.020024,         0.006585,                0,         0.019777,        0.0087872,         0.008649,                0,         0.026353,         0.011667,         0.097009,        0.0025529
    1,    66,          0.27664,          0.27265,        0.0039893,         0.013904,         0.019622,        0.0078242,                0,         0.019376,        0.0090669,         0.010601,                0,         0.025108,         0.011903,         0.090112,        0.0023714
    1,    67,          0.23496,          0.23361,        0.0013496,         0.012319,         0.018163,         0.006259,                0,         0.017773,        0.0080105,        0.0084456,                0,         0.023719,         0.010721,         0.052356,        0.0013778
    1,    68,          0.19624,          0.19614,       0.00010389,         0.011552,         0.016642,        0.0062476,                0,         0.016326,        0.0075246,        0.0082584,                0,          0.02156,        0.0099396,         0.008667,       0.00022808
    1,    69,          0.19299,          0.19072,         0.002273,         0.011601,         0.016411,        0.0065778,                0,         0.016123,        0.0075668,        0.0083037,                0,         0.021205,        0.0098361,          0.06781,        0.0017845
    1,    70,          0.23379,          0.22824,        0.0055589,         0.012389,         0.017953,        0.0063349,                0,         0.017838,        0.0080575,        0.0082274,                0,         0.023483,          0.01057,          0.10613,        0.0027928
    1,    71,          0.18598,          0.17906,        0.0069202,         0.011348,         0.015901,        0.0062232,                0,         0.015961,        0.0073946,        0.0080972,                0,         0.020528,        0.0095418,          0.11866,        0.0031228
    1,    72,          0.24762,          0.24252,        0.0051039,         0.012907,         0.018506,         0.006718,                0,         0.018477,        0.0083982,        0.0086335,                0,         0.024158,          0.01093,          0.10162,        0.0026743
    1,    73,          0.22167,          0.22128,       0.00039363,         0.012453,         0.017677,        0.0062509,                0,         0.018035,        0.0080954,        0.0079498,                0,         0.023169,         0.010373,         0.028162,        0.0007411
    1,    74,          0.21807,          0.21656,         0.001508,         0.011694,         0.017487,        0.0062225,                0,         0.016618,        0.0076136,        0.0081728,                0,         0.022824,         0.010332,         0.054395,        0.0014314
    1,    75,          0.22423,          0.21718,        0.0070495,         0.012325,         0.017512,         0.006659,                0,         0.017424,        0.0080278,        0.0084601,                0,         0.022766,         0.010409,          0.11963,        0.0031481
    1,    76,          0.16945,          0.15975,        0.0097027,          0.01096,         0.015019,        0.0060191,                0,         0.015407,        0.0071419,        0.0076115,                0,         0.019403,        0.0090047,          0.14065,        0.0037013
    1,    77,          0.20427,          0.19984,        0.0044292,           0.0123,         0.016799,        0.0072571,                0,         0.016839,        0.0080321,        0.0090104,                0,          0.02152,         0.010177,         0.094934,        0.0024983
    1,    78,          0.17453,          0.17348,        0.0010522,         0.011376,         0.015652,        0.0059836,                0,         0.016229,        0.0074042,        0.0074554,                0,         0.020382,        0.0092792,         0.046094,         0.001213
    1,    79,          0.15538,          0.15527,       0.00010948,         0.010903,         0.014808,        0.0066498,                0,         0.014732,        0.0071272,        0.0083921,                0,         0.018794,         0.009062,         0.013708,       0.00036075
    1,    80,          0.18948,          0.18715,        0.0023336,         0.011976,         0.016256,        0.0062253,                0,         0.017152,        0.0077924,        0.0079649,                0,         0.021095,        0.0096868,         0.068347,        0.0017986
    1,    81,          0.16044,          0.15773,        0.0027076,         0.010977,         0.014924,        0.0067597,                0,         0.014773,        0.0071775,        0.0084579,                0,         0.018942,        0.0091334,         0.073901,        0.0019448
    1,    82,          0.19291,          0.19182,        0.0010934,         0.011808,         0.016458,        0.0071101,                0,         0.016036,        0.0077154,        0.0091327,                0,         0.020966,         0.010033,         0.045313,        0.0011924
    1,    83,          0.15528,          0.15515,       0.00012758,         0.010504,         0.014802,        0.0058689,                0,         0.014677,        0.0068485,        0.0074523,                0,         0.019138,        0.0088636,         0.014844,       0.00039063
    1,    84,          0.18358,           0.1834,       0.00017883,         0.011126,         0.016093,        0.0064739,                0,         0.015314,        0.0072625,        0.0080872,                0,         0.020813,        0.0096335,         0.015015,       0.00039512
    1,    85,          0.15114,          0.14989,        0.0012497,          0.01032,         0.014549,        0.0053017,                0,         0.014837,        0.0067129,        0.0065116,                0,         0.019079,        0.0085302,         0.049683,        0.0013074
    1,    86,          0.14838,          0.14537,        0.0030146,         0.010653,         0.014327,         0.006617,                0,         0.014286,        0.0069677,        0.0082262,                0,         0.018141,        0.0087892,         0.077979,        0.0020521
    1,    87,          0.16465,          0.16253,        0.0021224,         0.010639,          0.01515,        0.0059072,                0,         0.014898,        0.0069351,        0.0075413,                0,         0.019619,        0.0090533,          0.06499,        0.0017103
    1,    88,          0.16767,          0.16678,       0.00089068,          0.01079,         0.015346,        0.0060087,                0,         0.015094,        0.0070342,        0.0075824,                0,         0.019893,        0.0091584,         0.041956,        0.0011041
    1,    89,          0.12842,          0.12797,       0.00044904,         0.009849,         0.013443,        0.0057312,                0,         0.013555,        0.0064287,        0.0072082,                0,         0.017222,        0.0081433,         0.030005,        0.0007896
    1,    90,           0.1462,          0.14614,       5.2207e-05,         0.010312,         0.014366,        0.0056446,                0,         0.014513,        0.0067193,        0.0070201,                0,         0.018648,        0.0085561,        0.0093872,       0.00024703
    1,    91,          0.15306,          0.15301,       5.8177e-05,         0.010436,         0.014699,         0.005693,                0,         0.014704,        0.0067992,        0.0069756,                0,          0.01915,        0.0087086,        0.0099609,       0.00026213
    1,    92,         0.099937,          0.09949,       0.00044663,        0.0089029,         0.011853,         0.006564,                0,         0.011008,        0.0058573,        0.0082005,                0,         0.014367,        0.0075225,         0.028308,       0.00074495
    1,    93,          0.12306,          0.12171,        0.0013535,        0.0097886,          0.01311,        0.0062362,                0,         0.012986,        0.0064073,        0.0078617,                0,          0.01646,        0.0081072,         0.052136,         0.001372
    1,    94,          0.14649,          0.14467,          0.00182,         0.010462,         0.014293,        0.0057895,                0,         0.014667,        0.0068187,        0.0070862,                0,         0.018519,        0.0085351,         0.060437,        0.0015904
    1,    95,          0.12705,           0.1259,        0.0011495,        0.0096483,         0.013333,        0.0063036,                0,         0.012659,        0.0063207,        0.0079624,                0,         0.016755,        0.0082391,         0.048047,        0.0012644
    1,    96,          0.11123,          0.11052,       0.00071183,         0.009458,         0.012493,         0.006598,                0,         0.012032,          0.00621,        0.0082273,                0,         0.015349,        0.0078589,         0.037927,       0.00099809
    1,    97,            0.114,          0.11391,       8.3157e-05,        0.0092434,         0.012683,        0.0059402,                0,         0.012216,        0.0060521,        0.0073129,                0,         0.016047,        0.0077866,         0.010315,       0.00027145
    1,    98,          0.10588,          0.10522,       0.00066385,        0.0088782,         0.012189,        0.0049819,                0,         0.012385,        0.0057889,        0.0062896,                0,         0.015706,         0.007332,         0.035937,       0.00094572
    1,    99,          0.11647,          0.11372,        0.0027456,        0.0095127,         0.012672,        0.0062117,                0,         0.012484,        0.0062318,        0.0075508,                0,         0.015931,        0.0078273,         0.074353,        0.0019567
    1,   100,         0.098747,         0.096231,        0.0025159,        0.0086195,         0.011657,         0.005504,                0,         0.011423,        0.0056425,        0.0069295,                0,         0.014662,        0.0071972,         0.070691,        0.0018603
    1,   101,         0.094891,         0.093588,        0.0013035,        0.0084506,         0.011496,         0.005004,                0,         0.011553,        0.0055189,        0.0061775,                0,         0.014723,        0.0069667,         0.051428,        0.0013534
    1,   102,         0.093972,         0.093963,       9.0052e-06,        0.0082935,         0.011519,        0.0049596,                0,         0.011294,        0.0054179,        0.0063677,                0,         0.014684,        0.0070171,        0.0033691,       8.8662e-05
    1,   103,          0.10577,          0.10518,       0.00059001,        0.0088725,         0.012187,        0.0048074,                0,         0.012531,        0.0057795,        0.0063764,                0,         0.015672,        0.0073494,         0.034607,       0.00091071
    1,   104,         0.099892,         0.098936,       0.00095561,        0.0086157,          0.01182,        0.0052865,                0,         0.011612,        0.0056328,        0.0067828,                0,         0.014968,        0.0072503,         0.044019,        0.0011584
    1,   105,          0.10519,          0.10463,       0.00056658,         0.008719,         0.012155,        0.0047278,                0,         0.012311,        0.0056796,        0.0060823,                0,          0.01573,        0.0072706,         0.033655,       0.00088565
    1,   106,          0.11355,          0.11351,       3.8759e-05,         0.009121,         0.012661,        0.0052551,                0,           0.0126,        0.0059518,        0.0066163,                0,         0.016284,        0.0076333,        0.0082153,       0.00021619
    1,   107,         0.098055,         0.097994,       6.0576e-05,        0.0085966,         0.011763,        0.0057442,                0,         0.011164,         0.005636,         0.007287,                0,         0.014667,        0.0073181,         0.008374,       0.00022037
    1,   108,           0.1135,          0.11336,         0.000143,        0.0095209,         0.012652,        0.0072621,                0,         0.011554,         0.006272,        0.0088357,                0,         0.015293,         0.008043,         0.015552,       0.00040926
    1,   109,         0.095953,         0.095864,         8.88e-05,         0.008304,         0.011635,        0.0047212,                0,         0.011528,        0.0054165,        0.0062527,                0,           0.0149,         0.007051,         0.012183,        0.0003206
    1,   110,           0.1074,          0.10716,       0.00023819,        0.0091528,         0.012301,        0.0061404,                0,         0.011864,        0.0060014,        0.0077581,                0,         0.015276,        0.0076779,         0.021399,       0.00056313
    1,   111,          0.10139,          0.10116,       0.00022912,         0.008853,         0.011952,        0.0054579,                0,         0.011908,        0.0057888,        0.0071334,                0,          0.01502,        0.0073846,         0.021497,        0.0005657
    1,   112,         0.086816,         0.086564,       0.00025257,        0.0079837,         0.011056,         0.004952,                0,         0.010712,        0.0052214,        0.0063543,                0,         0.013997,        0.0067837,         0.022034,       0.00057983
    1,   113,          0.10672,          0.10632,       0.00040151,        0.0087628,         0.012253,        0.0048937,                0,         0.012245,        0.0057129,        0.0061377,                0,         0.015854,        0.0073306,         0.028113,       0.00073981
    1,   114,         0.079368,         0.078701,         0.000667,        0.0076875,         0.010542,        0.0052153,                0,        0.0099125,        0.0050426,        0.0064886,                0,         0.013163,        0.0065505,         0.036523,       0.00096114
    1,   115,          0.10746,          0.10709,       0.00036641,         0.008993,         0.012297,         0.005017,                0,         0.012571,        0.0058628,        0.0063183,                0,         0.015855,        0.0073912,         0.026819,       0.00070576
    1,   116,         0.089495,         0.089453,       4.1931e-05,        0.0079584,         0.011239,        0.0045211,                0,         0.011052,         0.005191,        0.0060381,                0,         0.014394,        0.0068107,         0.006543,       0.00017218
    1,   117,          0.11687,          0.11612,       0.00075333,        0.0094118,         0.012805,        0.0061498,                0,         0.012348,        0.0061658,        0.0082362,                0,         0.015827,        0.0080211,         0.038965,        0.0010254
    1,   118,          0.10013,         0.097596,        0.0025348,        0.0086538,          0.01174,         0.005855,                0,         0.011173,        0.0056759,        0.0077569,                0,         0.014412,        0.0073896,         0.071802,        0.0018895
    1,   119,           0.1143,          0.11149,        0.0028116,        0.0094139,         0.012547,        0.0064252,                0,         0.012104,        0.0061763,        0.0080874,                0,           0.0155,        0.0078626,         0.075598,        0.0019894
    1,   120,         0.077765,         0.077261,       0.00050384,        0.0076219,         0.010445,        0.0051207,                0,        0.0098729,        0.0049979,        0.0065979,                0,         0.012966,        0.0065213,         0.031812,       0.00083715
    1,   121,         0.099031,         0.098877,       0.00015412,        0.0084215,         0.011816,        0.0047339,                0,          0.01174,        0.0054914,         0.006474,                0,         0.015085,        0.0071864,         0.017419,       0.00045841
    1,   122,         0.097752,         0.095992,        0.0017591,        0.0083443,         0.011643,        0.0049464,                0,         0.011402,        0.0054496,        0.0064401,                0,          0.01484,        0.0070933,         0.059875,        0.0015757
    1,   123,         0.074205,          0.07159,        0.0026149,        0.0072099,         0.010055,        0.0046007,                0,        0.0095581,        0.0047196,        0.0057444,                0,         0.012743,        0.0061624,         0.072229,        0.0019008
    1,   124,         0.088213,         0.086408,        0.0018054,        0.0077733,         0.011046,        0.0044315,                0,         0.010781,        0.0050708,        0.0055827,                0,         0.014275,        0.0066193,          0.06012,        0.0015821
    1,   125,         0.076688,         0.075874,        0.0008136,        0.0074449,         0.010351,        0.0042935,                0,         0.010281,        0.0048582,        0.0054832,                0,         0.013286,        0.0062563,         0.040369,        0.0010623
    1,   126,          0.10104,          0.10102,       1.7176e-05,        0.0083444,         0.011944,        0.0036823,                0,          0.01254,        0.0054075,        0.0047086,                0,         0.015846,        0.0068515,        0.0057861,       0.00015227
    1,   127,         0.094249,         0.093224,        0.0010252,        0.0083134,         0.011474,        0.0052641,                0,         0.011058,        0.0054406,        0.0065176,                0,         0.014556,        0.0070247,         0.045447,         0.001196
    1,   128,          0.10421,          0.10254,        0.0016669,         0.008969,         0.012033,        0.0058573,                0,         0.011769,        0.0058756,        0.0071649,                0,          0.01513,        0.0074317,         0.058215,         0.001532
    1,   129,         0.083547,         0.082792,       0.00075504,        0.0077704,         0.010813,        0.0044998,                0,         0.010714,        0.0050712,          0.00582,                0,         0.013844,        0.0065546,         0.039136,        0.0010299
    1,   130,          0.10748,          0.10739,       8.1843e-05,        0.0097171,         0.012315,        0.0069152,                0,         0.012239,        0.0063847,         0.008418,                0,         0.014979,        0.0077989,         0.012561,       0.00033055
    1,   131,         0.076586,         0.076572,       1.4022e-05,        0.0079087,         0.010398,        0.0058338,                0,        0.0097761,        0.0052033,        0.0070247,                0,          0.01269,        0.0065715,        0.0046387,       0.00012207
    1,   132,         0.099654,         0.099646,       7.9612e-06,        0.0083695,         0.011862,        0.0039225,                0,         0.012372,        0.0054314,        0.0048614,                0,         0.015687,        0.0068495,        0.0037964,       9.9905e-05
    1,   133,         0.083109,         0.083063,        4.524e-05,        0.0076715,          0.01083,        0.0041904,                0,         0.010805,        0.0049983,        0.0052265,                0,         0.014081,        0.0064358,        0.0082275,       0.00021651
    1,   134,         0.072326,         0.072313,       1.2233e-05,         0.007296,         0.010105,        0.0035959,                0,         0.010626,        0.0047407,        0.0046373,                0,         0.013216,        0.0059511,        0.0041748,       0.00010986
    1,   135,         0.087029,         0.087024,       4.7779e-06,        0.0079915,         0.011085,        0.0041079,                0,         0.011487,        0.0051982,        0.0051485,                0,         0.014479,        0.0065424,        0.0027588,         7.26e-05
    1,   136,         0.065704,         0.065647,       5.7134e-05,        0.0070542,        0.0096281,        0.0044231,                0,        0.0094222,        0.0046151,        0.0055693,                0,         0.012174,        0.0059146,        0.0097046,       0.00025538
    1,   137,         0.090304,         0.090064,        0.0002407,        0.0079993,         0.011277,        0.0039115,                0,         0.011678,        0.0051966,        0.0050421,                0,         0.014791,        0.0066109,         0.021021,       0.00055317
    1,   138,         0.067025,         0.066607,        0.0004175,        0.0070146,        0.0096983,        0.0040005,                0,        0.0097273,        0.0045759,        0.0053495,                0,         0.012367,        0.0059056,         0.028784,       0.00075748
    1,   139,         0.081261,         0.080673,        0.0005886,        0.0081952,         0.010673,        0.0057927,                0,         0.010357,        0.0053834,        0.0071586,                0,         0.013051,        0.0067365,         0.034155,       0.00089882
    1,   140,         0.069384,         0.069172,       0.00021185,        0.0072931,        0.0098833,        0.0042419,                0,         0.010039,        0.0047603,        0.0050617,                0,         0.012749,        0.0059368,         0.020483,       0.00053904
    1,   141,         0.095024,         0.094997,       2.6936e-05,        0.0081223,         0.011582,        0.0043684,                0,         0.011501,        0.0052897,        0.0054767,                0,         0.015096,        0.0068575,        0.0065063,       0.00017122
    1,   142,         0.067871,         0.067782,       8.8521e-05,        0.0069521,        0.0097835,        0.0040819,                0,        0.0095353,        0.0045391,        0.0054665,                0,         0.012449,        0.0059717,         0.012288,       0.00032338
    2,     1,         0.078398,         0.078151,       0.00024651,        0.0077286,         0.010505,        0.0038558,                0,         0.011214,        0.0050233,        0.0047682,                0,         0.013756,        0.0061746,         0.022217,       0.00058465
    2,     2,         0.060254,         0.059989,       0.00026468,        0.0065899,        0.0092039,        0.0036309,                0,         0.009253,        0.0042946,         0.004637,                0,           0.0119,        0.0055122,         0.023035,       0.00060618
    2,     3,         0.063332,         0.063228,       0.00010382,         0.006753,        0.0094491,         0.003986,                0,        0.0092433,        0.0044098,        0.0052225,                0,         0.012046,         0.005756,         0.014075,       0.00037039
